"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"BSV_Legumes_n_09_du_20_decembre_2012"	"é a été contrasté :"	"juillet"	""	"frais et humide, co"	"390-397"	"type=MM, form=juillet"
"BSV_Legumes_n_09_du_20_decembre_2012"	"certaines maladies,"	"août"	""	"chaud et sec ce qui"	"475-479"	"type=MM, form=août"
"BSV_Legumes_n_09_du_20_decembre_2012"	". BSV Légumes 1 du"	"avril 2012"	""	"BSV Pomme de terre-"	"1473-1483"	"type=MM-YYYY, form=avril 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"ignon n° n° 9 du 20"	"20 décembre 2012"	""	"Maladies à récolte"	"1525-1541"	"type=DD-MM-YYYY, form=20 décembre 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"sur pomme de terre,"	"2012"	""	"aura été une année"	"2247-2251"	"type=YYYY, form=2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"tion de la campagne"	"2013"	""	""" Pomme de terre """	"3028-3032"	"type=YYYY, form=2013"
"BSV_Legumes_n_09_du_20_decembre_2012"	". BSV Légumes 1 du"	"avril 2012"	""	"BSV Pomme de terre-"	"3352-3362"	"type=MM-YYYY, form=avril 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"ignon n° n° 9 du 20"	"20 décembre 2012"	""	"b. Réductions des r"	"3404-3420"	"type=DD-MM-YYYY, form=20 décembre 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	". BSV Légumes 1 du"	"avril 2012"	""	"BSV Pomme de terre-"	"5027-5037"	"type=MM-YYYY, form=avril 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"ignon n° n° 9 du 20"	"20 décembre 2012"	""	"Bilan sanitaire Mil"	"5079-5095"	"type=DD-MM-YYYY, form=20 décembre 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"rre- Oignon n° 9 20"	"20 décembre 2012"	""	"BSV Légumes n° du 1"	"6750-6766"	"type=DD-MM-YYYY, form=20 décembre 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"Légumes n° du 1 du"	"avril 2012"	""	"Préparation de la c"	"6790-6800"	"type=MM-YYYY, form=avril 2012"
"BSV_Legumes_n_09_du_20_decembre_2012"	"tion de la campagne"	"2013"	""	""" Oignon "" Choisir"	"6828-6832"	"type=YYYY, form=2013"
"BSV_Legumes_n_09_du_20_decembre_2012"	"en début de saison"	"2013"	""	"Bulletin édité sous"	"7718-7722"	"type=YYYY, form=2013"
"BSV_Legumes_n_09_du_20_decembre_2012"	"nt du plan Ecophyto"	"2018"	""	""" Avec la participa"	"8848-8852"	"type=YYYY, form=2018"
"BSV_Legumes_no13ERRATUM_cle816453"	"13"	"12 Juin 2012"	""	"SOMMAIRE ENDIVE ER"	"5-17"	"type=DD-MM-YYYY, form=12 Juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"t de vols 500 Cumul"	"2010"	""	"400 Cumul 2011 Cumu"	"1212-1216"	"type=YYYY, form=2010"
"BSV_Legumes_no13ERRATUM_cle816453"	"umul 2010 400 Cumul"	"2011"	""	"Cumul 2012 300 200"	"1227-1231"	"type=YYYY, form=2011"
"BSV_Legumes_no13ERRATUM_cle816453"	"00 Cumul 2011 Cumul"	"2012"	""	"300 200 100 0 Courb"	"1238-1242"	"type=YYYY, form=2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"'inverse de l'ann e"	"2011"	""	"qui a t plut t pluv"	"1479-1483"	"type=YYYY, form=2011"
"BSV_Legumes_no13ERRATUM_cle816453"	"tal Légumes N°13 du"	"12 juin 2012"	""	"1 13 12 Juin 2012"	"2182-2194"	"type=DD-MM-YYYY, form=12 juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 juin 2012 1 13"	"12 Juin 2012"	""	"OIGNON-ECHALOTE"	"2201-2213"	"type=DD-MM-YYYY, form=12 Juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"illy (02)"	"7 juin"	""	"Pas de cy"	"3485-3491"	"type=DD-MM, form=7 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 17 au"	"21 juin"	""	"3ème génération"	"3607-3614"	"type=DD-MM, form=21 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"bois (62)"	"30 mai"	""	", 4 et 7 juin"	"3912-3918"	"type=DD-MM, form=30 mai"
"BSV_Legumes_no13ERRATUM_cle816453"	"30 mai, 4 et"	"7 juin"	""	"Du 11 au"	"3925-3931"	"type=DD-MM, form=7 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 11 au"	"13 juin"	""	"puis du 16 au 2"	"3951-3958"	"type=DD-MM, form=13 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"n puis du 16 au"	"21 juin"	""	"2ƒme g n ration"	"3977-3984"	"type=DD-MM, form=21 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"oves (80)"	"7 juin"	""	"Du 17 au"	"4053-4059"	"type=DD-MM, form=7 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 17 au"	"21 juin"	""	"3ème génération"	"4079-4086"	"type=DD-MM, form=21 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"(02) 4 et"	"11 juin"	""	"Du 16 au"	"4144-4151"	"type=DD-MM, form=11 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 16 au"	"18 juin"	""	"puis semaine 26 2ƒm"	"4171-4178"	"type=DD-MM, form=18 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"hien (59)"	"4 juin"	""	"Pas de cy"	"4332-4338"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 17 au"	"20 juin"	""	"3ème génération"	"4422-4429"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"tal Légumes N°13 du"	"12 juin 2012"	""	"2 13 12 Juin 2012"	"4495-4507"	"type=DD-MM-YYYY, form=12 juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 juin 2012 2 13"	"12 Juin 2012"	""	"OIGNON-ECHALOTE (su"	"4514-4526"	"type=DD-MM-YYYY, form=12 Juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"ourt (62)"	"7 juin"	""	"Le Doulie"	"4691-4697"	"type=DD-MM, form=7 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"hais (02)"	"4 juin"	""	"Merckeghe"	"4781-4787"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"ghem (59)"	"30 mai"	""	", 1, 2, 7 et 10 juin"	"4824-4830"	"type=DD-MM, form=30 mai"
"BSV_Legumes_no13ERRATUM_cle816453"	"30 mai, 1, 2, 7 et"	"10 juin"	""	"Plaine Se"	"4843-4850"	"type=DD-MM, form=10 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"(62) 1er"	"juin"	""	"St Sylves"	"4935-4939"	"type=MM, form=juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"ppel (59)"	"4 juin"	""	"Thiant (5"	"4985-4991"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"1, 4, 7 et"	"8 juin"	""	"Tilloy Le"	"5035-5041"	"type=DD-MM, form=8 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"(62) 4 et"	"7 juin"	""	"Zuytpeene"	"5098-5104"	"type=DD-MM, form=7 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 18 au"	"23 juin"	""	"Du 19 au"	"5235-5242"	"type=DD-MM, form=23 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 19 au"	"23 juin"	""	"Du 13 au"	"5262-5269"	"type=DD-MM, form=23 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 13 au"	"14 juin"	""	"puis du 15 au 1"	"5289-5296"	"type=DD-MM, form=14 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"n puis du 15 au"	"18 juin"	""	"puis du 18 au 23 ju"	"5315-5322"	"type=DD-MM, form=18 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"juin puis du 18 au"	"23 juin"	""	"puis semaine 26"	"5337-5344"	"type=DD-MM, form=23 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 14 au"	"16 juin"	""	"Du 16 au"	"5384-5391"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 16 au"	"19 juin"	""	"Du 14 au"	"5411-5418"	"type=DD-MM, form=19 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 14 au"	"16 juin"	""	"puis du 16 au 2"	"5438-5445"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"n puis du 16 au"	"24 juin"	""	"Du 17 au"	"5464-5471"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"Du 17 au"	"20 juin"	""	"puis du 19 au 2"	"5491-5498"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"n puis du 19 au"	"23 juin"	""	"Donn es m"	"5517-5524"	"type=DD-MM, form=23 juin"
"BSV_Legumes_no13ERRATUM_cle816453"	"tal Légumes N°13 du"	"12 juin 2012"	""	"3 13 12 Juin 2012"	"6705-6717"	"type=DD-MM-YYYY, form=12 juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 juin 2012 3 13"	"12 Juin 2012"	""	"POIS DE CONSERVE R"	"6724-6736"	"type=DD-MM-YYYY, form=12 Juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"llesStade : semis <"	"15 avril"	""	": de 1er 4ƒme tage d"	"6791-6799"	"type=DD-MM, form=15 avril"
"BSV_Legumes_no13ERRATUM_cle816453"	"de gousses ; semis"	">15 avril"	""	": 4 8 feuilles tal e"	"6837-6846"	"type=DD-MM, form=>15 avril"
"BSV_Legumes_no13ERRATUM_cle816453"	"es semis d'aprƒs le"	"15 avril"	""	". Prudence! Puceron"	"7315-7323"	"type=DD-MM, form=15 avril"
"BSV_Legumes_no13ERRATUM_cle816453"	"tal Légumes N°13 du"	"12 juin 2012"	""	"4 13 12 Juin 2012"	"8252-8264"	"type=DD-MM-YYYY, form=12 juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 juin 2012 4 13"	"12 Juin 2012"	""	"POIREAU R seau : 5"	"8271-8283"	"type=DD-MM-YYYY, form=12 Juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"tal Légumes N°13 du"	"12 juin 2012"	""	"5 13 12 Juin 2012"	"10452-10464"	"type=DD-MM-YYYY, form=12 juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 juin 2012 5 13"	"12 Juin 2012"	""	"CHOU FLEUR - CHOU C"	"10471-10483"	"type=DD-MM-YYYY, form=12 Juin 2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"lies (59)"	"7
  
  
    11"	""	"Salperwick (62)"	"11720-11734"	"type=DD-MM, form=7
  
  
    11"
"BSV_Legumes_no13ERRATUM_cle816453"	"f de mouche Commune"	"05/06/"	""	"2012 12/06/2012 05/0"	"11959-11965"	"type=MM-YYYY, form=05/06/"
"BSV_Legumes_no13ERRATUM_cle816453"	"ouche Commune 05/06/"	"2012"	""	"12/06/2012 05/06/20"	"11965-11969"	"type=YYYY, form=2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"Commune 05/06/2012"	"12/06/"	""	"2012 05/06/2012 12/0"	"11970-11976"	"type=MM-YYYY, form=12/06/"
"BSV_Legumes_no13ERRATUM_cle816453"	"ne 05/06/2012 12/06/"	"2012"	""	"05/06/2012 12/06/20"	"11976-11980"	"type=YYYY, form=2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"/06/2012 12/06/2012"	"05/06/"	""	"2012 12/06/2012 Hout"	"11981-11987"	"type=MM-YYYY, form=05/06/"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 12/06/2012 05/06/"	"2012"	""	"12/06/2012 Houtkerq"	"11987-11991"	"type=YYYY, form=2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"/06/2012 05/06/2012"	"12/06/"	""	"2012 Houtkerque (59)"	"11992-11998"	"type=MM-YYYY, form=12/06/"
"BSV_Legumes_no13ERRATUM_cle816453"	"12 05/06/2012 12/06/"	"2012"	""	"Houtkerque (59) Mou"	"11998-12002"	"type=YYYY, form=2012"
"BSV_Legumes_no13ERRATUM_cle816453"	"nt du plan Ecophyto"	"2018"	""	". Bulletin de Santé"	"14378-14382"	"type=YYYY, form=2018"
"BSV_Legumes_no13ERRATUM_cle816453"	"tal Légumes N°13 du"	"12 juin 2012"	""	"6"	"14429-14441"	"type=DD-MM-YYYY, form=12 juin 2012"
"BSV_Legumes_no13_cle4531f2"	"13"	"26 Mai 2011"	""	"SOMMAIRE OIGNON: M"	"5-16"	"type=DD-MM-YYYY, form=26 Mai 2011"
"BSV_Legumes_no13_cle4531f2"	"La Flamengrie (02)"	"20 mai"	""	"Du 1er au 4 juin 3"	"639-645"	"type=DD-MM, form=20 mai"
"BSV_Legumes_no13_cle4531f2"	"2) 20 mai Du 1er au"	"4 juin"	""	"3 me A confirmer au"	"656-662"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13_cle4531f2"	"tin Merckeghem (59)"	"19 mai"	""	"Du 1er au 4 juin 3"	"717-723"	"type=DD-MM, form=19 mai"
"BSV_Legumes_no13_cle4531f2"	"9) 19 mai Du 1er au"	"4 juin"	""	"3 me A confirmer au"	"734-740"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13_cle4531f2"	"l sur Ternoise (62)"	"19 mai"	""	"Du 31 mai au 4 juin"	"804-810"	"type=DD-MM, form=19 mai"
"BSV_Legumes_no13_cle4531f2"	"oise (62) 19 mai Du"	"31 mai"	""	"au 4 juin 3 me Donn"	"814-820"	"type=DD-MM, form=31 mai"
"BSV_Legumes_no13_cle4531f2"	"19 mai Du 31 mai au"	"4 juin"	""	"3 me Données non ac"	"824-830"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13_cle4531f2"	"letin Worhmout (59)"	"19 mai"	""	"Du 1er au 4 juin 3"	"908-914"	"type=DD-MM, form=19 mai"
"BSV_Legumes_no13_cle4531f2"	"9) 19 mai Du 1er au"	"4 juin"	""	"3 me A confirmer au"	"925-931"	"type=DD-MM, form=4 juin"
"BSV_Legumes_no13_cle4531f2"	"tal Légumes N°13 du"	"26 mai 2011"	""	"1"	"2549-2560"	"type=DD-MM-YYYY, form=26 mai 2011"
"BSV_Legumes_no15_cle443171-2"	"15"	"26 Juin 2012"	""	"SOMMAIRE ENDIVE: G"	"5-17"	"type=DD-MM-YYYY, form=26 Juin 2012"
"BSV_Legumes_no15_cle443171-2"	"ul des températures"	"1200 1150"	""	"1100 1050 1000 950"	"728-737"	"type=MM-YYYY, form=1200 1150"
"BSV_Legumes_no15_cle443171-2"	"pératures 1200 1150"	"1100 1050"	""	"1000 950 900 850 80"	"738-747"	"type=MM-YYYY, form=1100 1050"
"BSV_Legumes_no15_cle443171-2"	"1200 1150 1100 1050"	"1000"	""	"950 900 850 800 750"	"748-752"	"type=YYYY, form=1000"
"BSV_Legumes_no15_cle443171-2"	"150 100 50 0 Cumul"	"2010"	""	"Cumul 2011 Cumul 20"	"836-840"	"type=YYYY, form=2010"
"BSV_Legumes_no15_cle443171-2"	"0 Cumul 2010 Cumul"	"2011"	""	"Cumul 2012 Seuil de"	"847-851"	"type=YYYY, form=2011"
"BSV_Legumes_no15_cle443171-2"	"10 Cumul 2011 Cumul"	"2012"	""	"Seuil de fin de vol"	"858-862"	"type=YYYY, form=2012"
"BSV_Legumes_no15_cle443171-2"	"tal Légumes N°15 du"	"26 juin 2012"	""	"1 15"	"1334-1346"	"type=DD-MM-YYYY, form=26 juin 2012"
"BSV_Legumes_no15_cle443171-2"	"1 15"	"26 Juin 2012"	""	"OIGNON-ECHALOTE"	"1367-1379"	"type=DD-MM-YYYY, form=26 Juin 2012"
"BSV_Legumes_no15_cle443171-2"	"aminations aprƒs le"	"19 juin"	""	": Athies sous Laon ("	"1995-2002"	"type=DD-MM, form=19 juin"
"BSV_Legumes_no15_cle443171-2"	"rais (59)"	"11 juin"	""	"24 juin"	"2433-2440"	"type=DD-MM, form=11 juin"
"BSV_Legumes_no15_cle443171-2"	"11 juin"	"24 juin"	""	"3ƒme G. P"	"2451-2458"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"dres (62)"	"13 juin"	""	"26 ou 27"	"2545-2552"	"type=DD-MM, form=13 juin"
"BSV_Legumes_no15_cle443171-2"	"uin 26 ou"	"27 juin"	""	"3ƒme G. P"	"2569-2576"	"type=DD-MM, form=27 juin"
"BSV_Legumes_no15_cle443171-2"	"02) 16 et"	"25 juin"	""	"28 ou 29"	"2679-2686"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	"uin 28 ou"	"29 juin"	""	"; semaine 28"	"2703-2710"	"type=DD-MM, form=29 juin"
"BSV_Legumes_no15_cle443171-2"	"illy (02)"	"7 juin"	""	"; 16 juin"	"2774-2780"	"type=DD-MM, form=7 juin"
"BSV_Legumes_no15_cle443171-2"	") 7 juin;"	"16 juin"	""	"20 juin,"	"2782-2789"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no15_cle443171-2"	"; 16 juin"	"20 juin"	""	", du 29 au 30 juin"	"2800-2807"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no15_cle443171-2"	"20 juin, du 29 au"	"30 juin"	""	"3ƒme G"	"2818-2825"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	"ines (62)"	"11 juin"	""	"24 juin"	"2884-2891"	"type=DD-MM, form=11 juin"
"BSV_Legumes_no15_cle443171-2"	"11 juin"	"24 juin"	""	"3ƒme G. P"	"2902-2909"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"11, 12, 13 et"	"16 juin"	""	"24 juin,"	"3022-3029"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no15_cle443171-2"	"t 16 juin"	"24 juin"	""	", 25 juin, 26 juin,"	"3040-3047"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"24 juin,"	"25 juin"	""	", 26 juin, du 29 au"	"3049-3056"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	"24 juin, 25 juin,"	"26 juin"	""	", du 29 au 3ƒme G"	"3058-3065"	"type=DD-MM, form=26 juin"
"BSV_Legumes_no15_cle443171-2"	"du 29 au 3ƒme G"	"30 juin"	""	"Bergues ("	"3087-3094"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	"bois (62)"	"30 mai"	""	", 4, 7, 12, 13, 16,"	"3245-3251"	"type=DD-MM, form=30 mai"
"BSV_Legumes_no15_cle443171-2"	", 13, 16, 21 et"	"22 juin"	""	"18 juin,"	"3281-3288"	"type=DD-MM, form=22 juin"
"BSV_Legumes_no15_cle443171-2"	"22 juin"	"18 juin"	""	", 20 juin, 25 juin,"	"3299-3306"	"type=DD-MM, form=18 juin"
"BSV_Legumes_no15_cle443171-2"	"18 juin,"	"20 juin"	""	", 25 juin, 26 juin,"	"3308-3315"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no15_cle443171-2"	"18 juin, 20 juin,"	"25 juin"	""	", 26 juin, 3ƒme G"	"3317-3324"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	", 20 juin, 25 juin,"	"26 juin"	""	", 3ƒme G du 28 a"	"3326-3333"	"type=DD-MM, form=26 juin"
"BSV_Legumes_no15_cle443171-2"	"3ƒme G du 28 au"	"29 juin"	""	", du 2 au 5 juil,"	"3355-3362"	"type=DD-MM, form=29 juin"
"BSV_Legumes_no15_cle443171-2"	"7, 11, 13 et"	"16 juin"	""	"20 juin,"	"3443-3450"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no15_cle443171-2"	"t 16 juin"	"20 juin"	""	", 25 juin, du 26 au"	"3461-3468"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no15_cle443171-2"	"20 juin,"	"25 juin"	""	", du 26 au 27 juin,"	"3470-3477"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	", 25 juin, du 26 au"	"27 juin"	""	", 3ƒme G du 29 a"	"3488-3495"	"type=DD-MM, form=27 juin"
"BSV_Legumes_no15_cle443171-2"	"3ƒme G du 29 au"	"30 juin"	""	"Ebouleau"	"3517-3524"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	"02) 11 et"	"16 juin"	""	"24 juin,"	"3565-3572"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no15_cle443171-2"	"t 16 juin"	"24 juin"	""	", du 29 au 30 juin"	"3583-3590"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"24 juin, du 29 au"	"30 juin"	""	"3ƒme G"	"3601-3608"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	"62) 11 et"	"16 juin"	""	"24 juin,"	"3676-3683"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no15_cle443171-2"	"t 16 juin"	"24 juin"	""	", du 28 au 30 juin"	"3694-3701"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"24 juin, du 28 au"	"30 juin"	""	"3ƒme G"	"3712-3719"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	") 11, 13,"	"16 juin"	""	"25 juin,"	"3784-3791"	"type=DD-MM, form=16 juin"
"BSV_Legumes_no15_cle443171-2"	", 16 juin"	"25 juin"	""	", du 26 au 27 juin,"	"3802-3809"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	"25 juin, du 26 au"	"27 juin"	""	", du 29 au 30 ju"	"3820-3827"	"type=DD-MM, form=27 juin"
"BSV_Legumes_no15_cle443171-2"	"juin, du 29 au"	"30 juin"	""	"3ƒme G"	"3842-3849"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	"(59) 4 et"	"11 juin"	""	"19 juin,"	"3909-3916"	"type=DD-MM, form=11 juin"
"BSV_Legumes_no15_cle443171-2"	"t 11 juin"	"19 juin"	""	", 24 juin"	"3927-3934"	"type=DD-MM, form=19 juin"
"BSV_Legumes_no15_cle443171-2"	"19 juin,"	"24 juin"	""	"3ƒme G. P"	"3936-3943"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"tal Légumes N°15 du"	"26 juin 2012"	""	"2 15"	"4053-4065"	"type=DD-MM-YYYY, form=26 juin 2012"
"BSV_Legumes_no15_cle443171-2"	"2 15"	"26 Juin 2012"	""	"OIGNON-ECHALOTE (su"	"4086-4098"	"type=DD-MM-YYYY, form=26 Juin 2012"
"BSV_Legumes_no15_cle443171-2"	"7, 11, 13,16 et le"	"23 juin"	""	"20 juin,"	"4339-4346"	"type=DD-MM, form=23 juin"
"BSV_Legumes_no15_cle443171-2"	"e 23 juin"	"20 juin"	""	", 24 juin, du 26 au"	"4357-4364"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no15_cle443171-2"	"20 juin,"	"24 juin"	""	", du 26 au 27 ju"	"4366-4373"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	", 24 juin, du 26 au"	"27
    juin"	""	", du 28 au 30 juin,"	"4384-4395"	"type=DD-MM, form=27
    juin"
"BSV_Legumes_no15_cle443171-2"	"juin, du 28 au"	"30 juin"	""	", du 3 au 7 juil"	"4406-4413"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	"0 juin, du 3 au"	"7 juillet"	""	"Le Doulie"	"4427-4436"	"type=DD-MM, form=7 juillet"
"BSV_Legumes_no15_cle443171-2"	"lieu (59)"	"11 juin"	""	"24 juin"	"4473-4480"	"type=DD-MM, form=11 juin"
"BSV_Legumes_no15_cle443171-2"	"11 juin"	"24 juin"	""	"Lorgies ("	"4491-4498"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"gies (62)"	"11 juin"	""	"24 juin"	"4532-4539"	"type=DD-MM, form=11 juin"
"BSV_Legumes_no15_cle443171-2"	"11 juin"	"24 juin"	""	"Marchais"	"4550-4557"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"02) 16 et"	"18 juin"	""	"Du 28 au"	"4598-4605"	"type=DD-MM, form=18 juin"
"BSV_Legumes_no15_cle443171-2"	"Du 28 au"	"29 juin"	""	", du 30 juin au"	"4625-4632"	"type=DD-MM, form=29 juin"
"BSV_Legumes_no15_cle443171-2"	"u 28 au 29 juin, du"	"30 juin"	""	"au 3 juillet"	"4637-4644"	"type=DD-MM, form=30 juin"
"BSV_Legumes_no15_cle443171-2"	", du 30 juin au"	"3 juillet"	""	"Merckeghe"	"4652-4661"	"type=DD-MM, form=3 juillet"
"BSV_Legumes_no15_cle443171-2"	", 13, 20, 21, 23 et"	"20 juin"	""	", 23 juin, 24 juin,"	"4731-4738"	"type=DD-MM, form=20 juin"
"BSV_Legumes_no15_cle443171-2"	"21, 23 et 20 juin,"	"23 juin"	""	", 24 juin, 25 juin,"	"4740-4747"	"type=DD-MM, form=23 juin"
"BSV_Legumes_no15_cle443171-2"	"t 20 juin, 23 juin,"	"24 juin"	""	", 25 juin, 24 ju"	"4749-4756"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	", 23 juin, 24 juin,"	"25 juin"	""	", 24 juin du"	"4758-4765"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	"juin, 25 juin,"	"24 juin"	""	"du 26 au 27 jui"	"4771-4778"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"4 juin du 26 au"	"27 juin"	""	", du 2 au 4 juil-"	"4792-4799"	"type=DD-MM, form=27 juin"
"BSV_Legumes_no15_cle443171-2"	"l- let, du 3 au"	"6 juillet"	""	", du 4 au 8 juil"	"4834-4843"	"type=DD-MM, form=6 juillet"
"BSV_Legumes_no15_cle443171-2"	"6 juillet, du 4 au"	"8
    juillet"	""	", du 5 au 9 juillet"	"4853-4866"	"type=DD-MM, form=8
    juillet"
"BSV_Legumes_no15_cle443171-2"	"juillet, du 5 au"	"9 juillet"	""	"Plaine Se"	"4876-4885"	"type=DD-MM, form=9 juillet"
"BSV_Legumes_no15_cle443171-2"	"62) 12 et"	"13 juin"	""	"25 juin,"	"5030-5037"	"type=DD-MM, form=13 juin"
"BSV_Legumes_no15_cle443171-2"	"t 13 juin"	"25 juin"	""	", du 26 au 27 juin"	"5048-5055"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	"25 juin, du 26 au"	"27 juin"	""	"St Sylves"	"5066-5073"	"type=DD-MM, form=27 juin"
"BSV_Legumes_no15_cle443171-2"	"59) 11 et"	"12 juin"	""	"24 juin,"	"5125-5132"	"type=DD-MM, form=12 juin"
"BSV_Legumes_no15_cle443171-2"	"t 12 juin"	"24 juin"	""	", 25 juin"	"5143-5150"	"type=DD-MM, form=24 juin"
"BSV_Legumes_no15_cle443171-2"	"24 juin,"	"25 juin"	""	"Thiant (5"	"5152-5159"	"type=DD-MM, form=25 juin"
"BSV_Legumes_no15_cle443171-2"	", 12, 13, 16, 17 et"	"22
    juin"	""	"20 juin,"	"5220-5231"	"type=DD-MM, form=22
    juin"
"BSV_Legumes_no15_cle443171-2"	"juin"	"20 juin"	""	", 21 juin, 24 juin,"	"5242-5249"	"type=DD-MM, form=20 juin"
