"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"BSV_Vigne_7_-_17_mai_11_cle82a642"	"mpris entre 1 et 10"	"larves"	"pour 100 feuilles,"	"10574-10580"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Vigne_7_-_17_mai_11_cle82a642"	"50 et 3% plus de 50"	"larves"	". Le seuil fixé en 1"	"10640-10646"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Vigne_7_-_17_mai_11_cle82a642"	"1 génération à 100"	"larves"	"pour 100 feuilles s"	"10684-10690"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Vigne_7_-_17_mai_11_cle82a642"	"ciser la situation."	"Cicadelle"	"Flavescence Dorée -"	"10856-10865"	"type=BIOAGRESSOR, $=cicadelle, form=Cicadelle"
"BSV_Vigne_7_-_17_mai_11_cle82a642"	"ligatoire contre la"	"cicadelle"	"de la Flavescence d"	"10980-10989"	"type=BIOAGRESSOR, $=cicadelle, form=cicadelle"
"BSV_Vigne_FC_11_-16_juin_09"	"s contaminations du"	"mildiou"	": sporulation inten"	"2671-2678"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Vigne_FC_11_-16_juin_09"	"n récente du risque"	"mildiou"	"qui passe maintenan"	"3143-3150"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Vigne_FC_11_-16_juin_09"	"lité des grappes au"	"champignon"	". Etant donné la trè"	"3250-3260"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_Vigne_FC_11_-16_juin_09"	"pluvieuse annoncée."	"Oïdium"	"Les conditions clim"	"3615-3621"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_Vigne_FC_11_-16_juin_09"	"rs concernés par ce"	"champignon"	", notamment dans les"	"4548-4558"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_Vigne_FC_11_-16_juin_09"	"emières captures de"	"cochylis"	"ont eu lieu entre l"	"4896-4904"	"type=BIOAGRESSOR, $=cochylis, form=cochylis"
"BSV_Vigne_FC_11_-16_juin_09"	"e début de l'autre."	"Cicadelle"	"Verte Rappel seuil"	"5153-5162"	"type=BIOAGRESSOR, $=cicadelle, form=Cicadelle"
"BSV_Vigne_FC_11_-16_juin_09"	"'intervention : 100"	"cicadelles"	"pour 100 feuilles."	"5203-5213"	"type=BIOAGRESSOR, $=cicadelles, form=cicadelles"
"BSV_Vigne_FC_11_-16_juin_09"	"Les populations de"	"cicadelle"	"verte restent faibl"	"5252-5261"	"type=BIOAGRESSOR, $=cicadelle, form=cicadelle"
"BSV_Vigne_n_05_du_29_avril_2014"	"aines. 5-6 feuilles"	"Mildiou"	"Maturité des œufs d"	"918-925"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Vigne_n_05_du_29_avril_2014"	"inimum 10,5°-11°C."	"Oïdium"	"La toute première t"	"2630-2636"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_Vigne_n_05_du_29_avril_2014"	"faible activité du"	"champignon"	". La lutte contre l'"	"3048-3058"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_Vigne_n_05_du_29_avril_2014"	"la fois des œufs de"	"cochylis"	"et d'eudémis. Les é"	"3919-3927"	"type=BIOAGRESSOR, $=cochylis, form=cochylis"
"BSV_Vigne_n_05_du_29_avril_2014"	"ont imminentes. ère"	"Pyrale"	"Ce ravageur est tou"	"3977-3983"	"type=BIOAGRESSOR, $=pyrale, form=Pyrale"
"BSV_Vigne_n_05_du_29_avril_2014"	"és par au moins une"	"pyrale"	"dans 1 situation de"	"4139-4145"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"BSV_Vigne_n_05_du_29_avril_2014"	"és par au moins une"	"pyrale"	"Prochain BSV : mard"	"4222-4228"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"BSV_Viti_06"	"ardonnay, Cabernet-"	"Acariose"	": A surveiller nota"	"406-414"	"type=BIOAGRESSOR, $=acariose, form=Acariose"
"BSV_Viti_06"	"jeunes plantations-"	"Mildiou"	": Risque augmente s"	"464-471"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Viti_06"	".07 27.06 RAVAGEURS"	"Acar iose"	"Lors de la tournée"	"3927-3936"	"type=BIOAGRESSOR, $=acariose, form=Acar iose"
"BSV_Viti_06"	"lture du 21/05/2013"	"Acar iens"	"Jaunes et Rouges Au"	"4834-4843"	"type=BIOAGRESSOR, $=acariens, form=Acar iens"
"BSV_Viti_06"	"rises de papillons."	"Cochylis"	": les prises de pap"	"5205-5213"	"type=BIOAGRESSOR, $=cochylis, form=Cochylis"
"BSV_Viti_06"	"ximum de 198 prises"	"Eudémis"	": les prises de pap"	"5507-5514"	"type=BIOAGRESSOR, $=eudémis, form=Eudémis"
"BSV_Viti_06"	"ies et abritant les"	"larves"	") pour 100 grappes o"	"5991-5997"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Viti_06"	"t du vol : Piègeage"	"Cochylis"	"G1 60 50 40 30 20 L"	"6067-6075"	"type=BIOAGRESSOR, $=cochylis, form=Cochylis"
"BSV_Viti_06"	"lture du 21/05/2013"	"Pyrale"	"Les 1ères chenilles"	"6789-6795"	"type=BIOAGRESSOR, $=pyrale, form=Pyrale"
"BSV_Viti_06"	"dies cryptogamiques"	"Mildiou"	"Aujourd'hui, aucune"	"6953-6960"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_Viti_06"	"us élevé maintenant"	"Oidium"	"Les conditions mété"	"7617-7623"	"type=BIOAGRESSOR, $=oïdium, form=Oidium"
"BSV_Viti_06"	"ore défavorables au"	"champignon"	"et d'autant plus qu"	"7744-7754"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_Viti_06"	"lture du 21/05/2013"	"Eutypiose"	"Les 1ers symptômes"	"9027-9036"	"type=BIOAGRESSOR, $=eutypiose, form=Eutypiose"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"urs et les cépages."	"O
ïdium"	"Aude Les symptômes"	"1213-1220"	"type=BIOAGRESSOR, $=oïdium, form=O
ïdium"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"de lutte réalisés."	"C
icadelles"	"vectrices de la fla"	"2474-2485"	"type=BIOAGRESSOR, $=cicadelles, form=C
icadelles"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"onal Les adultes de"	"Scaphoideus titanus"	"sont observées au v"	"2574-2593"	"type=BIOAGRESSOR, $=scaphoideus titanus, form=Scaphoideus titanus"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"onal Les adultes de"	"Scaphoideus titanus"	"sont observées au v"	"2574-2593"	"type=BIOAGRESSOR, $=scaphoideus titanus, form=Scaphoideus titanus"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"es au vignoble. Des"	"larves"	"âgées sont égalemen"	"2626-2632"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"raitement contre la"	"cicadelle"	"vectrice de la mala"	"2763-2772"	"type=BIOAGRESSOR, $=cicadelle, form=cicadelle"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"omps (3 parcelles)."	"T
ordeuses"	"de la grappe Aude L"	"3179-3189"	"type=BIOAGRESSOR, $=tordeuses, form=T
ordeuses"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"core été observés."	"M
ildiou"	"Aude Suite aux plui"	"4538-4546"	"type=BIOAGRESSOR, $=mildiou, form=M
ildiou"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"t l'installation de"	"mildiou"	"mosaïque sur feuill"	"4750-4757"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"les voire plus). Le"	"mildiou"	"mosaïque est désorm"	"5255-5262"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"feuilles. La forme"	"mildiou"	"mosaïque est présen"	"5851-5858"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"énées-Orientales Le"	"mildiou"	"est de plus en plus"	"6158-6165"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"uilles ainsi que du"	"mildiou"	"mosaïque sont facil"	"6279-6286"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"de Des symptômes de"	"Botrytis cinerea"	"sont observés sur t"	"7486-7502"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"de Des symptômes de"	"Botrytis cinerea"	"sont observés sur t"	"7486-7502"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"rd Les symptômes de"	"Botrytis cinerea"	"sont toujours fréqu"	"7850-7866"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"rd Les symptômes de"	"Botrytis cinerea"	"sont toujours fréqu"	"7850-7866"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"lt Des symptômes de"	"Botrytis cinerea"	"sur grappes sont to"	"8201-8217"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"lt Des symptômes de"	"Botrytis cinerea"	"sur grappes sont to"	"8201-8217"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"es Des symptômes de"	"Botrytis cinerea"	"sont visibles sur b"	"8346-8362"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"es Des symptômes de"	"Botrytis cinerea"	"sont visibles sur b"	"8346-8362"	"type=BIOAGRESSOR, $=botrytis cinerea, form=Botrytis cinerea"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"ue) sont observées."	"C
icadelles"	"des grillure Vignob"	"9134-9145"	"type=BIOAGRESSOR, $=cicadelles, form=C
icadelles"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"alement présentes."	"A
cariens"	"Vignoble régional L"	"9291-9300"	"type=BIOAGRESSOR, $=acarien, form=A
cariens"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"tuelle de dégâts d'"	"Eotetranychus carpini"	"(araignées jaunes)"	"9355-9376"	"type=BIOAGRESSOR, $=eotetranychus carpini, form=Eotetranychus carpini"
"BSV_Viti_No19_du_29_juillet_2014_cle08937a"	"tuelle de dégâts d'"	"Eotetranychus carpini"	"(araignées jaunes)"	"9355-9376"	"type=BIOAGRESSOR, $=eotetranychus carpini, form=Eotetranychus carpini"
"BSV_ZNA_02_002"	"début du volMouche"	"mineuse"	"du poireau : Les po"	"294-301"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_02_002"	"rs et les premières"	"larves"	"sont maintenant obs"	"366-372"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_02_002"	"2 Arbres Marronnier"	"Mineuse"	"du marronnier (Came"	"8497-8504"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_ZNA_02_002"	"raria ohridella) La"	"mineuse"	"du marronnier est u"	"8544-8551"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_02_002"	"m de long) dont les"	"larves"	"de petite taille (="	"8658-8664"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_02_002"	"Inde sensibles à la"	"mineuse"	"ont été observés su"	"9344-9351"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_02_002"	"es feuilles. Erable"	"Pucerons"	"Contexte d'observat"	"14089-14097"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_ZNA_02_002"	"d'observations Les"	"pucerons"	"observés sur Acer s"	"14126-14134"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_02_002"	"est visible) et ces"	"pucerons"	"sont toujours prése"	"14455-14463"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_02_002"	"sents sous forme de"	"larves"	"de syrphes (cf. pho"	"14730-14736"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_02_002"	"valuation du risque"	"Larve"	"de syrphe (flèche r"	"14811-14816"	"type=BIOAGRESSOR, $=larve, form=Larve"
"BSV_ZNA_02_002"	"ouge) et colonie de"	"pucerons"	"(flèche bleue) sur"	"14856-14864"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_02_002"	"u genévrier sabine ["	"Gymnosporangium"	"sabinae) La rouille"	"15790-15805"	"type=BIOAGRESSOR, $=gymnosporangium, form=Gymnosporangium"
"BSV_ZNA_02_002"	"rangium sabinae) La"	"rouille"	"grillagée du poirie"	"15818-15825"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_ZNA_02_002"	"ue provoquée par un"	"champignon"	"parasite(Gymnospora"	"15889-15899"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_ZNA_02_002"	"our la survie de ce"	"champignon"	". En effet, il est i"	"16292-16302"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_ZNA_02_002"	"tineuses de couleur"	"rouille"	"orange se développe"	"16634-16641"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_ZNA_02_002"	"s. Durant l'été, le"	"champignon"	"passe sur son hôte"	"17121-17131"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_ZNA_02_002"	"atineuse de couleur"	"rouille"	"orange prélevée sur"	"18530-18537"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_ZNA_02_002"	"atineuse de couleur"	"rouille"	"orange prélevée sur"	"18655-18662"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_ZNA_02_002"	"/04/2012 Groseiller"	"Puceron"	"jaune du groseiller"	"19448-19455"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"BSV_ZNA_02_002"	"e de la feuille. Ce"	"puceron"	"se multiplie essent"	"19815-19822"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_ZNA_02_002"	"ervations Dégâts de"	"puceron"	"jaune sur groseilli"	"20049-20056"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_ZNA_02_002"	"tent des piqûres du"	"puceron"	"jaune du groseillie"	"20287-20294"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_ZNA_02_002"	"xiliaires naturels."	"Tenthrède"	"du groseillier Cont"	"20539-20548"	"type=BIOAGRESSOR, $=tenthrède, form=Tenthrède"
"BSV_ZNA_02_002"	"servations Quelques"	"larves"	"de tenthrèdes ont é"	"20597-20603"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_02_002"	"Quelques larves de"	"tenthrèdes"	"ont été observées s"	"20607-20617"	"type=BIOAGRESSOR, $=tenthrède, form=tenthrèdes"
"BSV_ZNA_02_002"	"ez court. Dégâts de"	"tenthrède"	"sur groseillier (ph"	"21016-21025"	"type=BIOAGRESSOR, $=tenthrède, form=tenthrède"
"BSV_ZNA_02_002"	"ve). Rosier"	"Pucerons"	"Contexte"	"21076-21084"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_ZNA_02_002"	"et Olivet (45). Des"	"pucerons"	"ont été observés su"	"21284-21292"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_02_002"	"t Clématite"	"Puceron"	"noir de la fève (Ap"	"23627-23634"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"BSV_ZNA_02_002"	"Les colonies de"	"pucerons"	"noirs observées sur"	"23719-23727"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_02_002"	"ant produit par ces"	"pucerons"	"sont également prés"	"24075-24083"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_02_002"	"ement présentes. Ce"	"puceron"	"est également prése"	"24113-24120"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_ZNA_02_002"	"sont indemnes de ce"	"puceron"	". Evaluation du risq"	"24290-24297"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_ZNA_02_002"	"mplètement. Laurier"	"Oïdium"	"perforant (Spaeroth"	"24749-24755"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_ZNA_02_002"	"e mycélium blanc du"	"champignon"	"est encore bien vis"	"25005-25015"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_ZNA_02_002"	"ails, ciboulettes)"	"Mouche"	"des alliums (mouche"	"27130-27136"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_ZNA_02_002"	"Mouche des alliums ("	"mouche"	"mineuse du poireau)"	"27150-27156"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_ZNA_02_002"	"des alliums (mouche"	"mineuse"	"du poireau) (Napomy"	"27157-27164"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_02_002"	"ents de biologie La"	"larve"	"est un asticot de c"	"27236-27241"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_ZNA_02_002"	"ations Le vol de la"	"mouche"	"des alliums est tou"	"27686-27692"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_ZNA_02_002"	"ent en cours et des"	"larves"	"sont maintenant obs"	"28272-28278"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_02_002"	"rochains jours. Les"	"larves"	"sont maintenant obs"	"28425-28431"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_03_cle0b3cb8"	"sans aucun danger."	"Mineuse"	"du marronnier (Came"	"880-887"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_ZNA_03_cle0b3cb8"	"la) Les attaques de"	"mineuse"	"du marronnier sont"	"940-947"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_03_cle0b3cb8"	"s provoquées par ce"	"parasite"	"se développent, et"	"1046-1054"	"type=BIOAGRESSOR, $=parasite, form=parasite"
"BSV_ZNA_03_cle0b3cb8"	"d'observation. 1/2"	"Puceron"	"laineux du hêtre (P"	"2250-2257"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"BSV_ZNA_03_cle0b3cb8"	"ante d'auxiliaires ("	"larves"	"de chrysopes, syrph"	"2475-2481"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_03_cle0b3cb8"	"iliaires (larves de"	"chrysopes"	", syrphes, coccinell"	"2485-2494"	"type=BIOAGRESSOR, $=chrysopes, form=chrysopes"
"BSV_ZNA_03_cle0b3cb8"	"coccinelles) et de"	"parasitoïdes"	"permettra de régule"	"2524-2536"	"type=BIOAGRESSOR, $=parasitoïdes, form=parasitoïdes"
"BSV_ZNA_03_cle0b3cb8"	"les populations de"	"pucerons"	"ne présentent pas d"	"2619-2627"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_03_cle0b3cb8"	"ement observable ce"	"charançon"	"étant à activité no"	"2961-2970"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"BSV_ZNA_03_cle0b3cb8"	"est un prédateur de"	"pucerons"	"et cochenilles, et"	"3680-3688"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_03_cle0b3cb8"	"ils s'alimentent de"	"larves"	"d'insectes (tipules"	"4203-4209"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_06_cle0d4871"	"s. L'arrivée de ces"	"oiseaux"	"est à surveiller da"	"2381-2388"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_ZNA_06_cle0d4871"	"s qu'en journée ces"	"oiseaux"	"se déplacent en vol"	"2489-2496"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_ZNA_06_cle0d4871"	"et plus nerveux cet"	"oiseau"	"diurne. De cette ac"	"2816-2822"	"type=BIOAGRESSOR, $=oiseau, form=oiseau"
"BSV_ZNA_06_cle0d4871"	"es engins de coupe."	"Pourridié"	"des racines Les cas"	"4382-4391"	"type=BIOAGRESSOR, $=pourridié, form=Pourridié"
"BSV_ZNA_06_cle0d4871"	"ibres associées aux"	"pourridiés"	"sont en recrudescen"	"4466-4476"	"type=BIOAGRESSOR, $=pourridié, form=pourridiés"
"BSV_ZNA_06_cle0d4871"	"sibilité accrue aux"	"pourridiés"	"et autre atteinte r"	"4786-4796"	"type=BIOAGRESSOR, $=pourridié, form=pourridiés"
"BSV_ZNA_06_cle0d4871"	"imiter l'attaque de"	"mineuse"	"pour l'année 2010."	"5336-5343"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_1107_cle088366"	"nsectes(colonies de"	"pucerons"	"), mais demeure plus"	"722-730"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_1107_cle088366"	"ement des maladies."	"Mineuse"	"du marronnier (Came"	"792-799"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_ZNA_1107_cle088366"	"ourant juillet, les"	"larves"	"de mineuse ont pour"	"876-882"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_1107_cle088366"	"llet, les larves de"	"mineuse"	"ont poursuivi leur"	"886-893"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_ZNA_1107_cle088366"	"es taches noires et"	"oïdium"	": La maladie des ta"	"1249-1255"	"type=BIOAGRESSOR, $=oïdium, form=oïdium"
"BSV_ZNA_1107_cle088366"	"les populations de"	"pucerons"	"(comme d'auxilaires"	"1663-1671"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_ZNA_1107_cle088366"	"aible à nul. Autres"	"parasites"	"Etourneau sansonnet"	"1759-1768"	"type=BIOAGRESSOR, $=parasite, form=parasites"
"BSV_ZNA_1107_cle088366"	"prochain bulletin."	"Acarien"	"du fuchsias : Aculo"	"2958-2965"	"type=BIOAGRESSOR, $=acarien, form=Acarien"
"BSV_ZNA_1107_cle088366"	"ops. fushiae est un"	"acarien"	", originaire d'Améri"	"3021-3028"	"type=BIOAGRESSOR, $=acarien, form=acarien"
"BSV_ZNA_1107_cle088366"	"ttaque provoque une"	"rouille"	"et une déformation"	"3602-3609"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_ZNA_1107_cle088366"	"vales fraîches. Cet"	"acarien"	"semble avoir un for"	"4261-4268"	"type=BIOAGRESSOR, $=acarien, form=acarien"
"BSV_ZNA_1107_cle088366"	"ssémination par les"	"oiseaux"	", les abeilles et le"	"4325-4332"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_ZNA_1107_cle088366"	"de présence de cet"	"acarien"	", à l'obligation d'e"	"4928-4935"	"type=BIOAGRESSOR, $=acarien, form=acarien"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"ent important de ce"	"parasite"	"en 2011, les premie"	"584-592"	"type=BIOAGRESSOR, $=parasite, form=parasite"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"s Observations Les"	"larves"	"de deuxième généra-"	"2673-2679"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"griculture dans son"	"Oïdium"	"Larves de tigres du"	"3946-3952"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"ure dans son Oïdium"	"Larves"	"de tigres du platan"	"3953-3959"	"type=BIOAGRESSOR, $=larve, form=Larves"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"n°6- 2012 , page 3"	"Mineuse"	"du Marronnier Marro"	"4991-4998"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"meraria ohridella )"	"Mineuses"	"du marronnier Chama"	"5049-5057"	"type=BIOAGRESSOR, $=mineuses, form=Mineuses"
"BSV_ZNA_N06_05_07_2012_cle034a47"	"n(ju ) il le t) ne"	"Mineuses"	"du marronnier Lempd"	"5582-5590"	"type=BIOAGRESSOR, $=mineuses, form=Mineuses"
"BSV_ZNA_N3_06_08_2010_cle4c36c7"	"l'alimentation des"	"oiseaux"	", des semences d'amb"	"4947-4954"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"ces Verts Tigre et"	"champignons"	"du feuillage du pla"	"112-123"	"type=BIOAGRESSOR, $=champignon, form=champignons"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"tions des premières"	"larves"	"mi juin à Vichy), A"	"2553-2559"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"n°7- 2011 , page 3"	"Champignons"	"du feuillage des pl"	"4849-4860"	"type=BIOAGRESSOR, $=champignon, form=Champignons"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"platanes Platanes"	"Anthracnose"	"du platane(Apiognom"	"4897-4908"	"type=BIOAGRESSOR, $=anthracnose, form=Anthracnose"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"secondai- re de ce"	"champignon"	". Celle-ci est sans"	"5063-5073"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"uis le 13 Juillet."	"Oïdium"	"du platane (Microsp"	"5250-5256"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"rgne Il s'agit d'un"	"oïdium"	"spécifique du pla-"	"5474-5480"	"type=BIOAGRESSOR, $=oïdium, form=oïdium"
"BSV_ZNA_N7_03_08_2011_cle431c59"	"l'alimentation des"	"oiseaux"	". Cette utilisation"	"11654-11661"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_ZNA_n_07_du_28_juin_2013"	"maladies fongiques ("	"oïdium"	", anthracnose, cribl"	"2039-2045"	"type=BIOAGRESSOR, $=oïdium, form=oïdium"
"BSV_ZNA_n_07_du_28_juin_2013"	"fongiques (oïdium,"	"anthracnose"	", criblure à coryneu"	"2047-2058"	"type=BIOAGRESSOR, $=anthracnose, form=anthracnose"
"BSV_ZNA_n_07_du_28_juin_2013"	"s à des attaques de"	"Black Rot"	". Ces champignons pe"	"2852-2861"	"type=BIOAGRESSOR, $=black rot, form=Black Rot"
"BSV_ZNA_n_07_du_28_juin_2013"	"s à des attaques de"	"Black Rot"	". Ces champignons pe"	"2852-2861"	"type=BIOAGRESSOR, $=black rot, form=Black Rot"
"BSV_ZNA_n_07_du_28_juin_2013"	"s de Black Rot. Ces"	"champignons"	"peuvent être esthét"	"2867-2878"	"type=BIOAGRESSOR, $=champignon, form=champignons"
"BSV_ZNA_n_07_du_28_juin_2013"	"s. En revanche, ces"	"champignons"	"peuvent affaiblir l"	"3076-3087"	"type=BIOAGRESSOR, $=champignon, form=champignons"
