"bsv"	"type"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"20190731_BSV_legumes_cle01d6c6"	"html"	"alyse de risque BSV"	"Légumes"	"culture légumière"	"n°15 P.17 La malad"	"32913-32920"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"atives Utiliser des"	"semences"	"semence"	"saines et certifiée"	"33209-33217"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Semences, skos-prefLabel=semence, form=semences"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ans minimum entre 2"	"cultures"	"Culture"	"de crucifères. Comb"	"33398-33406"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20190731_BSV_legumes_cle01d6c6"	"html"	"eur d'Innenheim sur"	"choux"	"chou potager"	"à inflorescences ai"	"33643-33648"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"20190731_BSV_legumes_cle01d6c6"	"html"	"eur d'Innenheim sur"	"choux"	"chou"	"à inflorescences ai"	"33643-33648"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"20190731_BSV_legumes_cle01d6c6"	"html"	"t été observées sur"	"pomme"	"pommier"	"dans plusieurs sect"	"34005-34010"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=pomme"
"20190731_BSV_legumes_cle01d6c6"	"html"	"es alternatives BSV"	"Légumes"	"culture légumière"	"n°15 P.18 Pour lim"	"34487-34494"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ans crucifères (les"	"céréales"	"céréale"	"ou le maïs sont moi"	"35244-35252"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"20190731_BSV_legumes_cle01d6c6"	"html"	"(les céréales ou le"	"maïs"	"maïs"	"sont moins vulnérab"	"35259-35263"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ouir les résidus de"	"culture"	"Culture"	"et détruire ou enle"	"35342-35349"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"tants BSV"	"Légumes"	"culture légumière"	"n°15 P.19 POMM"	"35408-35415"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"umes n°15 P.19"	"POMME DE TERRE"	"pomme de terre"	"POMMES DE TERRE 1 D"	"35431-35445"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"20190731_BSV_legumes_cle01d6c6"	"html"	"umes n°15 P.19"	"POMME"	"pommier"	"DE TERRE POMMES DE"	"35431-35436"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMME"
"20190731_BSV_legumes_cle01d6c6"	"html"	"POMME DE TERRE"	"POMMES DE TERRE"	"pomme de terre"	"1 Description du ré"	"35446-35461"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMMES DE TERRE"
"20190731_BSV_legumes_cle01d6c6"	"html"	"POMME DE TERRE"	"POMMES"	"pommier"	"DE TERRE 1 Descript"	"35446-35452"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMMES"
"20190731_BSV_legumes_cle01d6c6"	"html"	"seau et stade de la"	"culture"	"Culture"	"Le réseau est const"	"35501-35508"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"selon le plant. BSV"	"Légumes"	"culture légumière"	"n°15 P.20 La prése"	"36699-36706"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"l'avancement de la"	"culture"	"Culture"	". Seuil indicatif de"	"37432-37439"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"euil sur les autres"	"cultures"	"Culture"	". BSV Légumes n°15 P"	"37633-37641"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20190731_BSV_legumes_cle01d6c6"	"html"	"utres cultures. BSV"	"Légumes"	"culture légumière"	"n°15 P.21 Analyse"	"37647-37654"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ent par le vent, le"	"gel"	"gel"	", des apports d'engr"	"38153-38156"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Gels, skos-prefLabel=gel, form=gel"
"20190731_BSV_legumes_cle01d6c6"	"html"	"bages (voisinage de"	"culture"	"Culture"	"ou rattrapage avec"	"38211-38218"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"contamination). BSV"	"Légumes"	"culture légumière"	"n°15 P.22 Geispitz"	"40505-40512"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"plus élevé quand la"	"culture"	"Culture"	"couvre le sol, dans"	"41116-41123"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"et des repousses de"	"pommes de terre"	"pomme de terre"	". Utilisation de pla"	"41956-41971"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pommes de terre"
"20190731_BSV_legumes_cle01d6c6"	"html"	"et des repousses de"	"pommes"	"pommier"	"de terre. Utilisati"	"41956-41962"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=pommes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"es de punaises. BSV"	"Légumes"	"culture légumière"	"n°15 P.23 LAITUE D"	"42656-42663"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"Légumes n°15 P.23"	"LAITUE DE PLEIN CHAMP"	"laitue"	"LORRAINE LAITUE DE"	"42675-42696"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE DE PLEIN CHAMP"
"20190731_BSV_legumes_cle01d6c6"	"html"	"Légumes n°15 P.23"	"LAITUE"	"laitue"	"DE PLEIN CHAMP LORR"	"42675-42681"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE"
"20190731_BSV_legumes_cle01d6c6"	"html"	"LEIN CHAMP LORRAINE"	"LAITUE DE PLEIN CHAMP"	"laitue"	"1 Description du ré"	"42706-42727"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE DE PLEIN CHAMP"
"20190731_BSV_legumes_cle01d6c6"	"html"	"LEIN CHAMP LORRAINE"	"LAITUE"	"laitue"	"DE PLEIN CHAMP 1 De"	"42706-42712"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE"
"20190731_BSV_legumes_cle01d6c6"	"html"	"seau et stade de la"	"culture"	"Culture"	"Aucun changement ma"	"42767-42774"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"resseurs Thrips des"	"céréales"	"céréale"	"Sur tous les sites"	"43075-43083"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ement du thrips des"	"céréales"	"céréale"	"Limothrips cerealiu"	"43313-43321"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"20190731_BSV_legumes_cle01d6c6"	"html"	"eproduisent sur les"	"céréales"	"céréale"	"qu'elles quittent à"	"43384-43392"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"20190731_BSV_legumes_cle01d6c6"	"html"	"trytis. BSV"	"Légumes"	"culture légumière"	"n°15 P.24"	"43605-43612"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"Thrips dans une"	"batavia"	"laitue batavia"	". Autrement appelés"	"43649-43656"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues_batavia, skos-prefLabel=laitue batavia, form=batavia"
"20190731_BSV_legumes_cle01d6c6"	"html"	"table "" bouillon de"	"culture"	"Culture"	""". SOLANACEES SOLAN"	"44008-44015"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"seau et stade de la"	"culture"	"Culture"	"Aucun changement ma"	"44100-44107"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ées. 3 Acariens BSV"	"Légumes"	"culture légumière"	"n°15 P.25 Analyse"	"44358-44365"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"FERES 1 Stade de la"	"culture"	"Culture"	"/description du rése"	"44486-44493"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"l est moyen sur des"	"cultures"	"Culture"	"bien développées et"	"44753-44761"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20190731_BSV_legumes_cle01d6c6"	"html"	"iblement peuplés en"	"colza"	"colza"	". 3 Autres bioagress"	"44822-44827"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20190731_BSV_legumes_cle01d6c6"	"html"	"nçons de la tige du"	"chou"	"chou potager"	"sont de plus en plu"	"45055-45059"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=chou"
"20190731_BSV_legumes_cle01d6c6"	"html"	"nçons de la tige du"	"chou"	"chou"	"sont de plus en plu"	"45055-45059"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"20190731_BSV_legumes_cle01d6c6"	"html"	"x (ils quittent les"	"colzas"	"colza"	"). En Moselle jusqu'"	"45108-45114"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20190731_BSV_legumes_cle01d6c6"	"html"	"tuent le stress des"	"cultures"	"Culture"	": on observe des né"	"45207-45215"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20190731_BSV_legumes_cle01d6c6"	"html"	"rsures. BSV"	"Légumes"	"culture légumière"	"n°15 P.26"	"45310-45317"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ançon de la tige du"	"chou"	"chou potager"	"adulte (Terres INOV"	"45362-45366"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=chou"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ançon de la tige du"	"chou"	"chou"	"adulte (Terres INOV"	"45362-45366"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"20190731_BSV_legumes_cle01d6c6"	"html"	"Terres INOVIA)"	"POMME DE TERRE"	"pomme de terre"	"POMME DE TERRE 1 St"	"45395-45409"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"20190731_BSV_legumes_cle01d6c6"	"html"	"Terres INOVIA)"	"POMME"	"pommier"	"DE TERRE POMME DE T"	"45395-45400"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMME"
"20190731_BSV_legumes_cle01d6c6"	"html"	"POMME DE TERRE"	"POMME DE TERRE"	"pomme de terre"	"1 Stade de la cultu"	"45410-45424"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"20190731_BSV_legumes_cle01d6c6"	"html"	"POMME DE TERRE"	"POMME"	"pommier"	"DE TERRE 1 Stade de"	"45410-45415"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMME"
"20190731_BSV_legumes_cle01d6c6"	"html"	"TERRE 1 Stade de la"	"culture"	"Culture"	"/description du rése"	"45439-45446"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190731_BSV_legumes_cle01d6c6"	"html"	"aille d'un grain de"	"blé"	"blé"	").En bio : 30 % des"	"45734-45737"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"20190731_BSV_legumes_cle01d6c6"	"html"	"0 BSV"	"Légumes"	"culture légumière"	"n°15 P.27 Le r"	"47719-47726"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"durera. BSV"	"Légumes"	"culture légumière"	"n°15 P.28"	"47837-47844"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"entices des Grandes"	"Cultures"	"Culture"	"et les méthodes de"	"48257-48265"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=Cultures"
"20190731_BSV_legumes_cle01d6c6"	"html"	"rtenaires du réseau"	"Légumes"	"culture légumière"	": Arvalis Institut"	"48505-48512"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"ave Muller, PLANETE"	"Légumes"	"culture légumière"	". Rédaction : PLANET"	"48633-48640"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"Rédaction : PLANETE"	"Légumes"	"culture légumière"	". Relecture assurée"	"48662-48669"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"VisualHunt, PLANETE"	"Légumes"	"culture légumière"	". Coordination et re"	"48747-48754"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"YTO II. BSV"	"Légumes"	"culture légumière"	"n°15 P.29"	"49595-49602"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190731_BSV_legumes_cle01d6c6"	"html"	"(1 ère pousse). Les"	"stades de développement"	"stade de développement"	"sont variables : po"	"8878-8901"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=stades de développement"
"20190828_BSV_legumes_cle0ede1d"	"html"	"....... 3"	"ASPERGES"	"asperge"	"..................."	"253-261"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Asperges, skos-prefLabel=asperge, form=ASPERGES"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"..................."	"481-488"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"..................."	"2257-2264"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	". 12 2 Mouche de la"	"carotte"	"carotte"	"..................."	"2393-2400"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"20190828_BSV_legumes_cle0ede1d"	"html"	"...... 13"	"CHOUX"	"chou potager"	"..................."	"2747-2752"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=CHOUX"
"20190828_BSV_legumes_cle0ede1d"	"html"	"...... 13"	"CHOUX"	"chou"	"..................."	"2747-2752"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=CHOUX"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"..................."	"2976-2983"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"...... 17"	"POMMES DE TERRE"	"pomme de terre"	"..................."	"4358-4373"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMMES DE TERRE"
"20190828_BSV_legumes_cle0ede1d"	"html"	"...... 17"	"POMMES"	"pommier"	"DE TERRE .........."	"4358-4364"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=POMMES"
"20190828_BSV_legumes_cle0ede1d"	"html"	".. 19 BSV"	"Légumes"	"culture légumière"	"n°19 P. 1 1 De"	"4548-4555"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"..................."	"4610-4617"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"...... 22"	"LAITUE DE PLEIN CHAMP"	"laitue"	"..................."	"5302-5323"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE DE PLEIN CHAMP"
"20190828_BSV_legumes_cle0ede1d"	"html"	"...... 22"	"LAITUE"	"laitue"	"DE PLEIN CHAMP ...."	"5302-5308"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"..................."	"5518-5525"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"..................."	"6234-6241"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"3 1 Stade de la"	"culture"	"Culture"	"/description du rése"	"6754-6761"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"ALSACE ASPERGES"	"ASPERGES"	"asperge"	"1 Description du ré"	"7136-7144"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Asperges, skos-prefLabel=asperge, form=ASPERGES"
"20190828_BSV_legumes_cle0ede1d"	"html"	"seau et stade de la"	"culture"	"Culture"	"En 2019, 8 parcelle"	"7184-7191"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20190828_BSV_legumes_cle0ede1d"	"html"	"mouche, par PLANETE"	"Légumes"	"culture légumière"	"pour les parcelles"	"7305-7312"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190828_BSV_legumes_cle0ede1d"	"html"	"essentiellement des"	"asperges"	"asperge"	"plantées en 2019 (1"	"7618-7626"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Asperges, skos-prefLabel=asperge, form=asperges"
"20190828_BSV_legumes_cle0ede1d"	"html"	"uillet, lorsque les"	"asperges"	"asperge"	"sont en végétation."	"9054-9062"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Asperges, skos-prefLabel=asperge, form=asperges"
"20190828_BSV_legumes_cle0ede1d"	"html"	"années. BSV"	"Légumes"	"culture légumière"	"n°19 P.3"	"9175-9182"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"20190828_BSV_legumes_cle0ede1d"	"html"	"maine BSV"	"Légumes"	"culture légumière"	"n°19 P.4 Métho"	"10265-10272"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
