"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"naria -7 Graisse -7"	"Thrips"	"-3 Teigne -7 Pomme"	"1931-1937"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"-4 -4 Courgette 0 0"	"Oïdium"	"-4 -7 Punaise verte"	"2140-2146"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"a -4 -7 Courge 0 -4"	"Oïdium"	"-4 0 Persil 0 -4 Mi"	"2201-2207"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"te 0 4 Pucerons 0 0"	"Oïdium"	"0 4 Concombre 0 Puc"	"2452-2458"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"rons -7 Oignon en 0"	"Oïdium"	"-3 Mildiou -4 -4 Th"	"2499-2505"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"um -3 Mildiou -4 -4"	"Thrips"	"-4 -7 Aleurodes 0 -"	"2523-2529"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Punaises 4 Fenouil"	"Oïdium"	"0 Puceron Présence"	"3047-3053"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"e coin diagnostic :"	"Aeolothrips"	"Salade Limace : Ris"	"3823-3834"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"sque faible à moyen"	"Thrips"	": Risque nul Fusari"	"4141-4147"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Thrips : Risque nul"	"Fusariose"	": Risque nul Seuil"	"4161-4170"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"éfoliatrice Puceron"	"Rhizoctone"	"brun Sclérotiniose"	"4594-4604"	"type=DESEASE, form=Rhizoctone"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"oches de la récolte"	"Oïdium"	": Risque moyen à fo"	"7575-7581"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et mont du lyonnais"	"Oïdium"	"70 % des plantes to"	"7811-7817"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Côtière Zone Alpine"	"Oïdium"	"Alternariose de la"	"7987-7993"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ts à base de cuivre"	"Oïdium"	"Les mesures prophyl"	"8910-8916"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ineuse : Risque nul"	"Thrips"	": Risque nul Acarie"	"9279-9285"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ode : Risque faible"	"Thrips"	": Risque nul Punais"	"10902-10908"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"semis sur épinard ("	"Fusariose"	") Le conseil alterna"	"18397-18406"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"iose : Risque moyen"	"Oïdium"	": Risque moyen à fo"	"20094-20100"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"lpine Cercosporiose"	"Oïdium"	"Attaque importante"	"20213-20219"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"c BETTERAVE ROUGE :"	"OÏDIUM"	"BSV n° 14, 2019 Cul"	"20646-20652"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"es 11 11 Symptômes"	"d'oïdium"	"sur feuilles de bet"	"20763-20771"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"'aspect poudreux de"	"l'oïdium"	"sur la face supérie"	"20896-20904"	"type=DESEASE, form=l'oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"use : Risque faible"	"Thrips"	": Risque faible à m"	"21540-21546"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"lanche : Risque nul"	"Fusariose"	": Risque nul Seuil"	"21765-21774"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et mont du lyonnais"	"Thrips"	"Présence faible BSV"	"21947-21953"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"de Saône & Côtière"	"Thrips"	"du tabac et de l'oi"	"22159-22165"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Le coin diagnostic :"	"Thrips"	"tabaci sur oignon L"	"22341-22347"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"bout de leur cycle."	"Thrips"	": faible incidence"	"22525-22531"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"heures, 14h30, 18h)"	"Aeolothrips"	"intermedius a besoi"	"22954-22965"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"lles, des larves de"	"thrips"	", pour assurer sa re"	"23107-23113"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"e ravageur. Poireau"	"Thrips"	": Risque moyen, et"	"23694-23700"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"oches de la récolte"	"Rouille"	": Risque faible à m"	"23922-23929"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"horizon Zone Alpine"	"Thrips"	"du tabac et de l'oi"	"24150-24156"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ière Mouche mineuse"	"Thrips"	"du tabac et de l'oi"	"24359-24365"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et mont du lyonnais"	"Thrips"	"du tabac et de l'oi"	"24543-24549"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"abac et de l'oignon"	"Rouille"	"du poireau Plaine d"	"24574-24581"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et vallée du Rhône"	"Thrips"	"du tabac et de l'oi"	"24630-24636"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"n Teigne du poireau"	"Rouille"	"du poireau Cocon d'"	"24679-24686"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Le coin diagnostic :"	"Thrips"	"tabaci sur poireauL"	"25635-25641"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"limentés. POIREAU :"	"ROUILLE"	"Feuille : pustules"	"26577-26584"	"type=DESEASE, form=ROUILLE"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"tif ou bio contrôle"	"Thrips"	"Les mesures prophyl"	"26852-26858"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"nge douce à 60 g/l."	"Aeolothrips"	"intermedius a besoi"	"27398-27409"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"lles, des larves de"	"thrips"	", pour assurer sa re"	"27551-27557"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"d'arroser le soir."	"Rouille"	"Les mesures prophyl"	"28697-28704"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"t secondaire sur la"	"rouille"	". Sulfate de cuivre"	"28945-28952"	"type=DESEASE, form=rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"cerons : Risque nul"	"Thrips"	": Risque nul Punais"	"31465-31471"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"sque faible à moyen"	"Oïdium"	": Risque faible à m"	"31517-31523"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"de Saône & Côtière"	"Oïdium"	"Punaise verte Nezar"	"31710-31716"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"rte Nezara viridula"	"Oïdium"	"Punaise verte Nezar"	"31747-31753"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et mont du lyonnais"	"Oïdium"	"Plaine de l'Isère e"	"31846-31852"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et vallée du Rhône"	"Oïdium"	"Punaise verte Nezar"	"31890-31896"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"tif ou bio contrôle"	"Oïdium"	"La lutte directe bi"	"32317-32323"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"cerons : risque nul"	"Thrips"	": risque nul Oïdium"	"32839-32845"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Thrips : risque nul"	"Oïdium"	": risque faible à m"	"32859-32865"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"e coin diagnostic :"	"Scolothrips"	"sp.Lien vers BSV N°"	"35159-35170"	"type=DESEASE, form=Scolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"rons : Risque moyen"	"Oïdium"	": Risque moyen Val"	"35402-35408"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"de Saône & Côtière"	"Oïdium"	"50 % des plantes at"	"35447-35453"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"et mont du lyonnais"	"Oïdium"	"20 % des plantes at"	"35551-35557"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"faible Zone Alpine"	"Oïdium"	"Présence faible Puc"	"35681-35687"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"uxiliaires naturels"	"Oïdium"	"La lutte directe bi"	"36127-36133"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Rhône-Alpes 21 21"	"Thrips"	": Risque faible, tr"	"37011-37017"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"aise : Risque moyen"	"Oïdium"	": Risque moyen Botr"	"37119-37125"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"isserand T. urticae"	"Oïdium"	"Puceron Zone Alpine"	"37421-37427"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Puceron Zone Alpine"	"Thrips"	"Punaise verte Nezar"	"37448-37454"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"isserand T. urticae"	"Oïdium"	"Puceron Punaise ver"	"37556-37562"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"e coin diagnostic :"	"Thrips"	"sur concombreLien v"	"38109-38115"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ctées par ailleurs."	"Oïdium"	"La lutte directe bi"	"38822-38828"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ible, très variable"	"Thrips"	": Risque nul Acarie"	"40731-40737"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"e Colza estérifiée."	"Thrips"	"Souvent présents su"	"43716-43722"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ervés à partir de 4"	"thrips"	"sur fleur. La lutte"	"43853-43859"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Rhône-Alpes 24 24"	"Thrips"	": Risque nul Acarie"	"44505-44511"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"use : Risque faible"	"Thrips"	": Risque nul Acarie"	"45441-45447"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"lpine Cladosporiose"	"Oïdium"	"Puceron Punaise Alt"	"46361-46367"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"ostic : brulures du"	"froid"	"ou aux gelées sur t"	"47740-47745"	"type=DESEASE, form=froid"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"intervention. Mâche"	"Oïdium"	": Risque nul Val de"	"51956-51962"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"-4- 4- 4- 3- 7- 7 0"	"Rouille"	"Mouche de l'oignon"	"1276-1283"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"Mouche de l'oignon"	"Thrips"	"Pourriture Blanche"	"1303-1309"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"octonia Noctuelle 0"	"Thrips"	"Bactériose Teigne P"	"1456-1462"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"0- 7 0- 3- 7 0- 7 0"	"Rouille"	"0 Pucerons Céleri P"	"1561-1568"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"Alternaria Graisse"	"Thrips"	"Teigne 0- 7- 3 0 Mo"	"1615-1621"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"de terre Septoriose"	"Thrips"	"Chou Altises Mouche"	"1680-1686"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"e Acariens Pucerons"	"Oïdium"	"Punaise verte Nezar"	"2065-2071"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"rte Nezara viridula"	"Thrips"	"0- 7 0- 4- 7 0- 7 0"	"2102-2108"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"e Pégomyie Pucerons"	"Oïdium"	"0- 3 0 Cercosporios"	"2178-2184"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ltise Virus Mildiou"	"Thrips"	"Melon Pucerons 0- 7"	"2252-2258"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"0 Pucerons Poivron"	"Oïdium"	"Mildiou Thrips Acar"	"2506-2512"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"vron Oïdium Mildiou"	"Thrips"	"Acariens Punaise Ly"	"2521-2527"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"dula Melon Pucerons"	"Thrips"	"0- 4- 7- 3 0 Pucero"	"2590-2596"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ons Acariens Pyrale"	"Thrips"	"Tomate Pucerons Tut"	"2635-2641"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"erons Tuta absoluta"	"Thrips"	"Noctuelles des frui"	"2672-2678"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"0- 4 4- 7 0 Mildiou"	"Oïdium"	"Aubergine Pucerons"	"2734-2740"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"e Pucerons Acariens"	"Thrips"	"Doryphore Verticili"	"2769-2775"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"hium vasculaire"	"Rhizoctone"	"brun Fusariose Zone"	"4730-4740"	"type=DESEASE, form=Rhizoctone"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"Rhizoctone brun"	"Fusariose"	"Zone Alpine Chrysop"	"4746-4755"	"type=DESEASE, form=Fusariose"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"s balteatus Puceron"	"Thrips"	"Bactériose Accident"	"4828-4834"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"s balteatus Puceron"	"Thrips"	"Accident physiologi"	"5023-5029"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ineuse : Risque nul"	"Thrips"	": Risque faible Val"	"14818-14824"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"u lyonnais Pucerons"	"Thrips"	"Absence"	"14999-15005"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"sque faible à moyen"	"Thrips"	": Risque nul Punais"	"15611-15617"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ons Présence faible"	"Thrips"	"Présence Acariens P"	"22102-22108"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"non : Risque faible"	"Thrips"	": Risque faible Rou"	"24570-24576"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ips : Risque faible"	"Rouille"	": Risque moyen Stem"	"24593-24600"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"tes atteintes : 4 %"	"Rouille"	"de l'ail Plantes av"	"24728-24735"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"tif ou bio contrôle"	"Rouille"	": Les mesures proph"	"24951-24958"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ter les expositions"	"froides"	"et humides BSV n° 8"	"25060-25067"	"type=DESEASE, form=froides"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"oignon : Risque nul"	"Thrips"	": Risque moyen à fo"	"25232-25238"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"esseurs Zone Alpine"	"Thrips"	"du tabac et de l'oi"	"25388-25394"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"de Saône & Côtière"	"Thrips"	"du tabac et de l'oi"	"25458-25464"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"et vallée du Rhône"	"Thrips"	"du tabac et de l'oi"	"25768-25774"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"avec 1-5 individus"	"Rouille"	"des Alliacées et du"	"25847-25854"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"et mont du lyonnais"	"Thrips"	"du tabac et de l'oi"	"25972-25978"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"tif ou bio contrôle"	"Thrips"	": Faible incidence"	"26178-26184"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"heures, 14h30, 18h)"	"Aeolothrips"	"intermedius a besoi"	"26607-26618"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"lles, des larves de"	"thrips"	", pour assurer sa re"	"26760-26766"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"t prédateur Poireau"	"Thrips"	": Risque moyen à fo"	"27027-27033"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"rnaria : Risque nul"	"Rouille"	": Risque nul Graiss"	"27080-27087"	"type=DESEASE, form=Rouille"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"et vallée du Rhône"	"Thrips"	"du tabac et de l'oi"	"27321-27327"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"Côtière Zone Alpine"	"Thrips"	"du tabac et de l'oi"	"27483-27489"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"abac et de l'oignon"	"Thrips"	"du tabac et de l'oi"	"27514-27520"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"et mont du lyonnais"	"Thrips"	"du tabac et de l'oi"	"27787-27793"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"tif ou bio contrôle"	"Thrips"	"Les mesures prophyl"	"27952-27958"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"nge douce à 60 g/l."	"Aeolothrips"	"intermedius a besoi"	"28498-28509"	"type=DESEASE, form=Aeolothrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"lles, des larves de"	"thrips"	", pour assurer sa re"	"28651-28657"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ons : Risque faible"	"Thrips"	": Risque faible Oïd"	"39028-39034"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ips : Risque faible"	"Oïdium"	": Risque faible Cla"	"39051-39057"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ceron En diminution"	"Thrips"	"Présence Virose Pré"	"39138-39144"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"de Saône & Côtière"	"Oïdium"	"Puceron Faible atta"	"39193-39199"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ible, en diminution"	"Oïdium"	"Faible attaque Plai"	"39283-39289"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ons : Risque faible"	"Thrips"	": Risque faible Val"	"40031-40037"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ent les acariens et"	"l'Oïdium"	". Il est impératif d"	"40743-40751"	"type=DESEASE, form=l'Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"avageurs (acariens,"	"thrips"	"). Afin d'en limiter"	"41108-41114"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"sque moyen variable"	"Thrips"	": Risque moyen très"	"42473-42479"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"aise : Risque moyen"	"Oïdium"	": Risque moyen Botr"	"42661-42667"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"sité faible à moyen"	"Thrips"	"En diminution, inte"	"42766-42772"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ara En augmentation"	"Oïdium"	"En augmentation, in"	"42868-42874"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"sité faible à moyen"	"Thrips"	"En augmentation, in"	"43000-43006"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"sité faible à moyen"	"Thrips"	"En augmentation, in"	"43156-43162"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ara En augmentation"	"Oïdium"	"En augmentation Val"	"43262-43268"	"type=DESEASE, form=Oïdium"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"es atteintes : 80 %"	"Thrips"	"Plantes atteintes :"	"43341-43347"	"type=DESEASE, form=Thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"gnostic CONCOMBRE :"	"THRIPS"	"Effet d'une piqûre"	"43478-43484"	"type=DESEASE, form=THRIPS"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"fet d'une piqûre de"	"thrips"	"sur concombre. La c"	"43507-43513"	"type=DESEASE, form=thrips"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"un tunnel de 50 m."	"Oïdium"	"La lutte directe bi"	"45013-45019"	"type=DESEASE, form=Oïdium"
