"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"s vols dépassent 10"	"thrips"	"jours par piège (li"	"37768-37774"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"tes avec au moins 1"	"thrips"	") est atteint sur ce"	"37881-37887"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ertaines parcelles."	"TEIGNE"	"Etat général Les ca"	"37926-37932"	"type=BIOAGRESSOR, $=teigne, form=TEIGNE"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ortie des premières"	"larves"	". Il est primordial"	"38110-38116"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"LLE Etat général La"	"rouille"	"est en diminution."	"38275-38282"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"n globale Le risque"	"Thrips"	"est modéré à élevé."	"38330-38336"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"à élevé. Le risque"	"Teigne"	"est faible à modéré"	"38367-38373"	"type=BIOAGRESSOR, $=teigne, form=Teigne"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"secteurs. Le risque"	"Rouille"	"est faible. 21 BSV"	"38424-38431"	"type=BIOAGRESSOR, $=rouille, form=Rouille"
"BSV_legumes_12_du_26-06-19__cle047171"	"10 EN BREF"	"Mouche"	"de l'oignon : vol e"	"1779-1785"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"bre : attention aux"	"pucerons"	"et acariens Mildiou"	"2070-2078"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"ion aux pucerons et"	"acariens"	"Mildiou oignon modé"	"2082-2090"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"BSV_legumes_12_du_26-06-19__cle047171"	"ucerons et acariens"	"Mildiou"	"oignon modélisation"	"2091-2098"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"gnon modélisation :"	"Mildiou"	"en pause avec la ca"	"2121-2128"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"e avec la canicule."	"Thrips"	"; présence générali"	"2156-2162"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"plusieurs cultures"	"MOUCHE"	"DE L'OIGNON ( D ELI"	"2260-2266"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_12_du_26-06-19__cle047171"	"évoir l'activité de"	"mouches"	"de l'oignon (vol, p"	"2572-2579"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_12_du_26-06-19__cle047171"	"oignon (vol, ponte,"	"larves"	", nymphe) à partir d"	"2605-2611"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"us les secteurs. La"	"mouche"	"de l'oignon s'attaq"	"2921-2927"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"). L'activité de la"	"mouche"	"de l'oignon favoris"	"3050-3056"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"ptères saprophages."	"MOUCHE"	"DES SEMIS ( D ELIA"	"3148-3154"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_12_du_26-06-19__cle047171"	"es en place pour la"	"mouche"	"de l'oignon permett"	"3263-3269"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"ence(ou absence) de"	"mouche"	"des semis et donc s"	"3357-3363"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"le. Seules quelques"	"mouches"	"sont capturées dans"	"3472-3479"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_12_du_26-06-19__cle047171"	"icatif de risque La"	"mouche"	"des semis est polyp"	"3540-3546"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"N°12 DU 26/06/2019"	"PUCERONS"	"Composition du rése"	"3908-3916"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_12_du_26-06-19__cle047171"	"des populations de"	"pucerons"	"sur les département"	"4041-4049"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"u Loir-et-Cher. Les"	"pucerons"	"recherchés sont les"	"4123-4131"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"cyrthosyphon pisum ("	"puceron"	"vert du pois), Aphi"	"4184-4191"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_legumes_12_du_26-06-19__cle047171"	"pois), Aphis fabae ("	"puceron"	"noir de la fève), A"	"4220-4227"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_legumes_12_du_26-06-19__cle047171"	", Aphis craccivora ("	"puceron"	"noir de la luzerne)"	"4281-4288"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_legumes_12_du_26-06-19__cle047171"	"Aulacorthum solani ("	"puceron"	"strié de la digital"	"4330-4337"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_legumes_12_du_26-06-19__cle047171"	"osiphum euphorbiae ("	"puceron"	"vert et rose de la"	"4409-4416"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_legumes_12_du_26-06-19__cle047171"	"e), Myzus persicae ("	"puceron"	"vert du pêcher). Le"	"4469-4476"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"BSV_legumes_12_du_26-06-19__cle047171"	"r). Les captures de"	"pucerons"	"sont en diminution"	"4510-4518"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	". Prévision globale"	"Mouche"	"de l'oignon : vu le"	"4712-4718"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"e risque est faible."	"Mouche"	"des semis : risque"	"4794-4800"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"sont en diminution."	"Pucerons"	": risque modéré. 2"	"4860-4868"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"f. Les plus grosses"	"larves"	"font environ 3-4 mm"	"5896-5902"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"té n'est pas connu."	"ALTISES"	"Stade larvaire dans"	"6259-6266"	"type=BIOAGRESSOR, $=altise, form=ALTISES"
"BSV_legumes_12_du_26-06-19__cle047171"	"5) Etat général Les"	"altises"	"sont en activité ma"	"6350-6357"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_legumes_12_du_26-06-19__cle047171"	"ec quelques dégâts."	"PUCERONS"	"Etat général Les st"	"6598-6606"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_12_du_26-06-19__cle047171"	"ions de colonies de"	"pucerons"	"verts ne font plus"	"6741-6749"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"IOSE / ALTERNARIA /"	"M ILDIOU"	"Etat général Des vi"	"6940-6948"	"type=BIOAGRESSOR, $=mildiou, form=M ILDIOU"
"BSV_legumes_12_du_26-06-19__cle047171"	". Prévision globale"	"Altises"	": le risque est éle"	"7628-7635"	"type=BIOAGRESSOR, $=altise, form=Altises"
"BSV_legumes_12_du_26-06-19__cle047171"	"is, modéré ailleurs."	"Pucerons"	": le risque a bien"	"7703-7711"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"semis.Bactériose et"	"mildiou"	": Risque faible de"	"7794-7801"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"elques symptômes de"	"mildiou"	"sur feuilles basses"	"8408-8415"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"ies cryptogamiques."	"PUCERONS"	"SP . (T OMA"	"8641-8649"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_12_du_26-06-19__cle047171"	"Etat général Des"	"pucerons"	"ailés et des pucero"	"8739-8747"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"cerons ailés et des"	"pucerons"	"aptères isolés sont"	"8761-8769"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"le à l'activité des"	"pucerons"	". CHOU Composition d"	"9001-9009"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"u de piégeage de la"	"mouche"	"du chou (Delia radi"	"9056-9062"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"cum) Le suivi de la"	"mouche"	"du chou est assuré"	"9102-9108"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"t identification de"	"mouches"	"dans le cadre du su"	"9371-9378"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_12_du_26-06-19__cle047171"	"adre du suivi de la"	"mouche"	"de l'oignon et des"	"9408-9414"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	": Aucune capture de"	"mouche"	"du chou sur les 4 s"	"9460-9466"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_12_du_26-06-19__cle047171"	"1 4.1"	"MOUCHE"	"DU CHOU Etat gé"	"10310-10316"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_12_du_26-06-19__cle047171"	"parition rapide des"	"larves"	"dans les parcelles."	"10643-10649"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"ium dahliae) est un"	"champignon"	"du sol qui s'attaqu"	"12008-12018"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_12_du_26-06-19__cle047171"	"tal de celui-ci. Ce"	"champignon"	"se développe à des"	"12455-12465"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_12_du_26-06-19__cle047171"	"étrissement"	"MILDIOU"	"( TOMATE"	"12764-12771"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_12_du_26-06-19__cle047171"	"emiers symptômes de"	"mildiou"	"sur tomate sont sig"	"12836-12843"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"la maladie."	"PUCERONS"	"SP . ( TO"	"12994-13002"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_12_du_26-06-19__cle047171"	"lantes porteuses de"	"pucerons"	". La situation reste"	"13710-13718"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"de tomates."	"THRIPS"	"SP . ( AU"	"13795-13801"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_12_du_26-06-19__cle047171"	"feuillage."	"ACARIENS"	"( AUBERGI"	"14050-14058"	"type=BIOAGRESSOR, $=acariens, form=ACARIENS"
"BSV_legumes_12_du_26-06-19__cle047171"	"e des pontes et des"	"larves"	". AUXILIAIRES Etat g"	"14696-14702"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"ombreux maintenant ("	"chrysopes"	", cécidomyies, cocci"	"14821-14830"	"type=BIOAGRESSOR, $=chrysopes, form=chrysopes"
"BSV_legumes_12_du_26-06-19__cle047171"	"ntenant (chrysopes,"	"cécidomyies"	", coccinelles, punai"	"14832-14843"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"BSV_legumes_12_du_26-06-19__cle047171"	"myies, coccinelles,"	"punaises"	"mirides et orius, a"	"14858-14866"	"type=BIOAGRESSOR, $=punaise, form=punaises"
"BSV_legumes_12_du_26-06-19__cle047171"	"s mirides et orius,"	"acariens"	"prédateurs et micro"	"14885-14893"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"BSV_legumes_12_du_26-06-19__cle047171"	"réseau. PIEGEAGE DE"	"TUTA
ABSOLUTA"	"Le suivi de la mine"	"14969-14982"	"type=BIOAGRESSOR, $=tuta absoluta, form=TUTA
ABSOLUTA"
"BSV_legumes_12_du_26-06-19__cle047171"	"réseau. PIEGEAGE DE"	"TUTA
ABSOLUTA"	"Le suivi de la mine"	"14969-14982"	"type=BIOAGRESSOR, $=tuta absoluta, form=TUTA
ABSOLUTA"
"BSV_legumes_12_du_26-06-19__cle047171"	"LUTA Le suivi de la"	"mineuse"	"de la tomate se pou"	"14998-15005"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_legumes_12_du_26-06-19__cle047171"	"parition rapide des"	"larves"	"dans les parcelles."	"15500-15506"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"dans les parcelles."	"Pucerons"	"sp. Thrips Acariens"	"15527-15535"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"elles. Pucerons sp."	"Thrips"	"Acariens Bioagresse"	"15540-15546"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"Pucerons sp. Thrips"	"Acariens"	"Bioagresseurs Doryp"	"15547-15555"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"BSV_legumes_12_du_26-06-19__cle047171"	"resseurs Doryphores"	"Tuta absoluta"	"Maladies cryptogami"	"15581-15594"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_12_du_26-06-19__cle047171"	"resseurs Doryphores"	"Tuta absoluta"	"Maladies cryptogami"	"15581-15594"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_12_du_26-06-19__cle047171"	"FRAISES REMONTANTES"	"PUCERONS"	"Etat général Les pu"	"16038-16046"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_12_du_26-06-19__cle047171"	"NS Etat général Les"	"pucerons"	"sont présents sur p"	"16064-16072"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_12_du_26-06-19__cle047171"	"N°12 DU 26/06/2019"	"ACARIENS"	"Etat général Les po"	"16526-16534"	"type=BIOAGRESSOR, $=acariens, form=ACARIENS"
"BSV_legumes_12_du_26-06-19__cle047171"	"présence d'œufs, de"	"larves"	"et d'adultes est bi"	"16789-16795"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"s intervention, les"	"acariens"	"vont tisser des toi"	"17033-17041"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"BSV_legumes_12_du_26-06-19__cle047171"	"curatif sur foyer."	"THRIPS"	"Etat général 100 %"	"17256-17262"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_12_du_26-06-19__cle047171"	"t concernées par le"	"thrips"	"et 70 % présentent"	"17319-17325"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"atif de risque de 2"	"thrips"	"par fleur est vraim"	"17843-17849"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"elle. Les premières"	"larves"	"ont été observées s"	"18431-18437"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_12_du_26-06-19__cle047171"	"selon les régions."	"MELIGETHE"	"Comme tous les ans"	"18875-18884"	"type=BIOAGRESSOR, $=méligèthe, form=MELIGETHE"
"BSV_legumes_12_du_26-06-19__cle047171"	"rrissent de pollen."	"PUNAISES"	"Les punaises Lygus"	"18999-19007"	"type=BIOAGRESSOR, $=punaise, form=PUNAISES"
"BSV_legumes_12_du_26-06-19__cle047171"	"économiques graves."	"BOTRYTIS"	"8 BSV LEGUMES N°12"	"19140-19148"	"type=BIOAGRESSOR, $=botrytis, form=BOTRYTIS"
"BSV_legumes_12_du_26-06-19__cle047171"	"19 Etat général Le"	"botrytis"	"est très rarement d"	"19199-19207"	"type=BIOAGRESSOR, $=botrytis, form=botrytis"
"BSV_legumes_12_du_26-06-19__cle047171"	"l ou plein champ )."	"OIDIUM"	"Etat général Peu ou"	"19408-19414"	"type=BIOAGRESSOR, $=oïdium, form=OIDIUM"
"BSV_legumes_12_du_26-06-19__cle047171"	"le développement du"	"champignon"	". Légumes d'industri"	"19581-19591"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_12_du_26-06-19__cle047171"	"arcelle dans le 45."	"MILDIOU"	"Etat général Signal"	"20626-20633"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_12_du_26-06-19__cle047171"	"éral Signalement de"	"mildiou"	"sporulant dans le s"	"20662-20669"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"ération), le risque"	"mildiou"	"débute.Pour les oig"	"21008-21015"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"sortie de tache de"	"mildiou"	"de la 3ème générati"	"21124-21131"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"ons actuellement du"	"mildiou"	"sporulant, en "" mét"	"23383-23390"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"ent sur ce secteur."	"THRIPS"	"10 BSV LEGUMES N°12"	"23665-23671"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_12_du_26-06-19__cle047171"	"Les populations de"	"thrips"	"sont toujours prése"	"23739-23745"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"es avec présence de"	"thrips"	"et jusqu'à 50% de f"	"23895-23901"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"ips, auxiliaires de"	"thrips"	", commencent à se me"	"24028-24034"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"e bonne gestion des"	"thrips"	"sur oignon et ainsi"	"24228-24234"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"ue et prévision Les"	"thrips"	"peuvent être préjud"	"24342-24348"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	". Prévision globale"	"Mildiou"	": Pour cette semain"	"24618-24625"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_legumes_12_du_26-06-19__cle047171"	"d'oignon-échalote."	"Thrips"	": risque élevé. Leu"	"24794-24800"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_legumes_15_cle8b2b14-1"	"res : attention aux"	"acariens"	"et aux thrips, méfi"	"2611-2619"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"BSV_legumes_15_cle8b2b14-1"	"aux acariens et aux"	"thrips"	", méfiez-vous des ma"	"2627-2633"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"éfoliatrices et aux"	"teignes"	"du chou Haricot"	"2761-2768"	"type=BIOAGRESSOR, $=teigne, form=teignes"
"BSV_legumes_15_cle8b2b14-1"	"premières captures"	"pyrales"	"/héliothis Ombel"	"2820-2827"	"type=BIOAGRESSOR, $=pyrale, form=pyrales"
"BSV_legumes_15_cle8b2b14-1"	"es captures pyrales/"	"héliothis"	"Ombellifères :"	"2828-2837"	"type=BIOAGRESSOR, $=héliothis, form=héliothis"
"BSV_legumes_15_cle8b2b14-1"	"Ombellifères :"	"mouche"	"de la carotte: tout"	"2857-2863"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"pas de capture."	"Cercosporiose"	"et septoriose sur c"	"2954-2967"	"type=BIOAGRESSOR, $=cercosporiose, form=Cercosporiose"
"BSV_legumes_15_cle8b2b14-1"	"Cercosporiose et"	"septoriose"	"sur carotte et pers"	"2971-2981"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"BSV_legumes_15_cle8b2b14-1"	"gnon : modélisation"	"mildiou"	": sorties de taches"	"3031-3038"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_15_cle8b2b14-1"	"orties de taches de"	"mildiou"	"prévues pour fin se"	"3062-3069"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_15_cle8b2b14-1"	"eurs. Poireau :"	"thrips"	"très importants."	"3143-3149"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"Etat général Aucune"	"mouche"	"de l'oignon capturé"	"5013-5019"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"'activité de vol de"	"mouches"	"à partir de données"	"5188-5195"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_15_cle8b2b14-1"	"e développement des"	"larves"	"se poursuit. La mou"	"5502-5508"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_15_cle8b2b14-1"	"ves se poursuit. La"	"mouche"	"de l'oignon s'attaq"	"5525-5531"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"). L'activité de la"	"mouche"	"de l'oignon favoris"	"5645-5651"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"e tenu du piégeage."	"MOUCHE"	"DES SEMIS ( D ELIA"	"5827-5833"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_15_cle8b2b14-1"	"es en place pour la"	"mouche"	"de l'oignon permett"	"5943-5949"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"nce (ou absence) de"	"mouche"	"des semis. Etat gén"	"6030-6036"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"é cette semaine, la"	"mouche"	"des semis est captu"	"6099-6105"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"icatif de risque La"	"mouche"	"des semis est polyp"	"6816-6822"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"t limité. DIVERS La"	"mouche"	"du chou (Delia radi"	"7296-7302"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"lle (45). Dégâts de"	"mouche"	"mineuse des alliums"	"7378-7384"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_15_cle8b2b14-1"	"). Dégâts de mouche"	"mineuse"	"des alliums (Phytom"	"7385-7392"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_legumes_15_cle8b2b14-1"	"nt même si quelques"	"larves"	"sont parfois observ"	"11106-11112"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_15_cle8b2b14-1"	"essentiellement aux"	"larves"	"à partir du stade r"	"11297-11303"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_15_cle8b2b14-1"	"que la présence de"	"larves"	"est constatée, le r"	"11370-11376"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_15_cle8b2b14-1"	"feuilles Cotylédons"	"ALTISES"	"Etat général On obs"	"13884-13891"	"type=BIOAGRESSOR, $=altise, form=ALTISES"
"BSV_legumes_15_cle8b2b14-1"	"serve un retour des"	"altises"	"avec les chaleurs."	"13930-13937"	"type=BIOAGRESSOR, $=altise, form=altises"
"BSV_legumes_15_cle8b2b14-1"	"rtir de 4 feuilles."	"PUCERONS"	"Etat général Les pu"	"14294-14302"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_15_cle8b2b14-1"	"NS Etat général Les"	"pucerons"	"ne sont plus observ"	"14320-14328"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_15_cle8b2b14-1"	"es prochains jours."	"CERCOSPORIOSE"	"Etat général On obs"	"15898-15911"	"type=BIOAGRESSOR, $=cercosporiose, form=CERCOSPORIOSE"
"BSV_legumes_15_cle8b2b14-1"	"rgette Plein-champs"	"PUCERONS"	"Lieu Chitenay (41)"	"17977-17985"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_15_cle8b2b14-1"	"Les populations de"	"pucerons"	"restent faibles en"	"18248-18256"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_15_cle8b2b14-1"	"nelles, anthocoris,"	"chrysopes"	", syrphes .) sont to"	"18398-18407"	"type=BIOAGRESSOR, $=chrysopes, form=chrysopes"
"BSV_legumes_15_cle8b2b14-1"	"né, la présence des"	"pucerons"	"peut favoriser la p"	"18537-18545"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_15_cle8b2b14-1"	"ré en plein-champs."	"THRIPS"	"Etat général Des th"	"18750-18756"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_15_cle8b2b14-1"	"PS Etat général Des"	"thrips"	"sont observés sur d"	"18774-18780"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"e La nuisibilité du"	"thrips"	"sur courgette, sur"	"18999-19005"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"ce des auxiliaires."	"CICADELLES"	"Etat général Des ci"	"19179-19189"	"type=BIOAGRESSOR, $=cicadelles, form=CICADELLES"
"BSV_legumes_15_cle8b2b14-1"	"ES Etat général Des"	"cicadelles"	"sont observées sur"	"19207-19217"	"type=BIOAGRESSOR, $=cicadelles, form=cicadelles"
