"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"le Haute-Vienne, le"	"30/07/"	""	"2018(Crédit photo :"	"6047-6053"	"type=MM-YYYY, form=30/07/"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"te-Vienne, le 30/07/"	"2018(Crédit"	""	"photo : CRA NA) Dég"	"6053-6064"	"type=YYYY, form=2018(Crédit"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"ousin Vigne N°18 du"	"7 Août 2018"	""	"3/6 Données de la"	"6320-6331"	"type=DD-MM-YYYY, form=7 Août 2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"alculs au"	"06/08/"	""	"2018) Les calcul"	"6452-6458"	"type=MM-YYYY, form=06/08/"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"au 06/08/"	"2018"	""	") Les calculs du"	"6458-6462"	"type=YYYY, form=2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"aminants Calculs au"	"06/08/"	""	"2018 pour la zone Li"	"7589-7595"	"type=MM-YYYY, form=06/08/"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"ts Calculs au 06/08/"	"2018"	""	"pour la zone Limous"	"7595-7599"	"type=YYYY, form=2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"20"	"5
  
  
    10"	""	"3"	"7795-7809"	"type=DD-MM, form=5
  
  
    10"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"6"	"0
  
  
    -10"	""	"15 avr. 18 avr."	"7856-7871"	"type=DD-MM, form=0
  
  
    -10"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"vr. 27 avr. 30 avr."	"03 mai"	""	"06 mai 09 mai 12 ma"	"7924-7930"	"type=DD-MM, form=03 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"avr. 30 avr. 03 mai"	"06 mai"	""	"09 mai 12 mai 15 ma"	"7931-7937"	"type=DD-MM, form=06 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"avr. 03 mai 06 mai"	"09 mai"	""	"12 mai 15 mai 18 ma"	"7938-7944"	"type=DD-MM, form=09 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"3 mai 06 mai 09 mai"	"12 mai"	""	"15 mai 18 mai 21 ma"	"7945-7951"	"type=DD-MM, form=12 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"6 mai 09 mai 12 mai"	"15 mai"	""	"18 mai 21 mai 24 ma"	"7952-7958"	"type=DD-MM, form=15 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"9 mai 12 mai 15 mai"	"18 mai"	""	"21 mai 24 mai 27 ma"	"7959-7965"	"type=DD-MM, form=18 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"2 mai 15 mai 18 mai"	"21 mai"	""	"24 mai 27 mai 30 ma"	"7966-7972"	"type=DD-MM, form=21 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"5 mai 18 mai 21 mai"	"24 mai"	""	"27 mai 30 mai 02 ju"	"7973-7979"	"type=DD-MM, form=24 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"8 mai 21 mai 24 mai"	"27 mai"	""	"30 mai 02 juin 05 j"	"7980-7986"	"type=DD-MM, form=27 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"1 mai 24 mai 27 mai"	"30 mai"	""	"02 juin 05 juin 08"	"7987-7993"	"type=DD-MM, form=30 mai"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"4 mai 27 mai 30 mai"	"02 juin"	""	"05 juin 08 juin 11"	"7994-8001"	"type=DD-MM, form=02 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"mai 30 mai 02 juin"	"05 juin"	""	"08 juin 11 juin 14"	"8002-8009"	"type=DD-MM, form=05 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"mai 02 juin 05 juin"	"08 juin"	""	"11 juin 14 juin 17"	"8010-8017"	"type=DD-MM, form=08 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 05 juin 08 juin"	"11 juin"	""	"14 juin 17 juin 20"	"8018-8025"	"type=DD-MM, form=11 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 08 juin 11 juin"	"14 juin"	""	"17 juin 20 juin 23"	"8026-8033"	"type=DD-MM, form=14 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 11 juin 14 juin"	"17 juin"	""	"20 juin 23 juin 26"	"8034-8041"	"type=DD-MM, form=17 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 14 juin 17 juin"	"20 juin"	""	"23 juin 26 juin 29"	"8042-8049"	"type=DD-MM, form=20 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 17 juin 20 juin"	"23 juin"	""	"26 juin 29 juin -20"	"8050-8057"	"type=DD-MM, form=23 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 20 juin 23 juin"	"26 juin"	""	"29 juin -20 02 juil"	"8058-8065"	"type=DD-MM, form=26 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 23 juin 26 juin"	"29 juin"	""	"-20 02 juil. 05 jui"	"8066-8073"	"type=DD-MM, form=29 juin"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"uin 26 juin 29 juin"	"-20
02"	""	"juil. 05 juil. 08 j"	"8074-8080"	"type=DD-MM, form=-20
02"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	". 26 juil. 29 juil."	"01 août"	""	"04 août 07 août 10"	"8168-8175"	"type=DD-MM, form=01 août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"l. 29 juil. 01 août"	"04 août"	""	"07 août 10 août 13"	"8176-8183"	"type=DD-MM, form=04 août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"il. 01 août 04 août"	"07 août"	""	"10 août 13 août"	"8184-8191"	"type=DD-MM, form=07 août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"oût 04 août 07 août"	"10 août"	""	"13 août 3"	"8192-8199"	"type=DD-MM, form=10 août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"oût 07 août 10 août"	"13 août"	""	"3"	"8200-8207"	"type=DD-MM, form=13 août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"ousin Vigne N°18 du"	"7 Août 2018"	""	"4/6 Botrytis (Botr"	"9951-9962"	"type=DD-MM-YYYY, form=7 Août 2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"la dernière semaine"	"d'août"	""	"et se prolongera du"	"10875-10881"	"type=MM, form=d'août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"ant tout le mois de"	"septembre"	""	". Pour toute informa"	"10922-10931"	"type=MM, form=septembre"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"-doree- de-la-vigne,"	"1115"	""	"Cicadelle verte (Em"	"11055-11059"	"type=YYYY, form=1115"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"photo : CRA NA) le"	"30/07/"	""	"2018 Larve de cicade"	"11929-11935"	"type=MM-YYYY, form=30/07/"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	": CRA NA) le 30/07/"	"2018"	""	"Larve de cicadelle"	"11935-11939"	"type=YYYY, form=2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"ousin Vigne N°18 du"	"7 Août 2018"	""	"5/6 Évaluation du"	"12069-12080"	"type=DD-MM-YYYY, form=7 Août 2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"mousin paraîtra fin"	"août"	""	"ou début septembre"	"13157-13161"	"type=MM, form=août"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"a fin août ou début"	"septembre 2018"	""	". Ce bulletin est pr"	"13171-13185"	"type=MM-YYYY, form=septembre 2018"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"ousin Vigne N°18 du"	"7 Août 2018"	""	"6/6"	"14563-14574"	"type=DD-MM-YYYY, form=7 Août 2018"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"ition Sud Aquitaine"	"16/07/"	""	"2019 (Départements 4"	"29-35"	"type=MM-YYYY, form=16/07/"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"Sud Aquitaine 16/07/"	"2019"	""	"(Départements 40/64"	"35-39"	"type=YYYY, form=2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"1/8 Données météor"	"2145-2160"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"2/8 Modélisation ("	"4459-4474"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"3/8 Evaluation du"	"7075-7090"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"valuation du risque"	"2019"	""	": De nouvelles tach"	"7117-7121"	"type=YYYY, form=2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"ertains secteurs le"	"5-6/07"	""	"et le 8/07 commence"	"7511-7517"	"type=DD-MM, form=5-6/07"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"4/8 Modélisation ("	"9315-9330"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"valuation du risque"	"2019"	""	": Aucun nouveau sym"	"10348-10352"	"type=YYYY, form=2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"5/8 Méthodes alter"	"11264-11279"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"valuation du risque"	"2019"	""	": Les conditions cl"	"12638-12642"	"type=YYYY, form=2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"6/8 Ravageurs Ver"	"13058-13073"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"7/8 Ponte fraîche"	"15509-15524"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"bulletin : le mardi"	"23 juillet"	""	"Les structures part"	"16474-16484"	"type=DD-MM, form=23 juillet"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"taine Vigne N°17 du"	"16 Juillet 2019"	""	"8/8"	"17787-17802"	"type=DD-MM-YYYY, form=16 Juillet 2019"
"BSV_Olivier_20200902_N13_cle8395b6"	"e Oléiculture n°13"	"2 septembre 2020"	""	"AUVERGNE-RHÔNE-ALPE"	"31-47"	"type=DD-MM-YYYY, form=2 septembre 2020"
"BSV_Olivier_20200902_N13_cle8395b6"	"ette année (cf. BSV"	"2020"	""	"n°1). Selon vos tau"	"5254-5258"	"type=YYYY, form=2020"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"BSV n°9. Jeudi"	"29 juin 2017"	""	"Répartition géograp"	"17-29"	"type=DD-MM-YYYY, form=29 juin 2017"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"es . BSV n°9. Jeudi"	"29 juin 2017"	""	"L'espèce hiverne à"	"1721-1733"	"type=DD-MM-YYYY, form=29 juin 2017"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"n 3 semaines (entre"	"juin"	""	"et juillet) puis el"	"1980-1984"	"type=MM, form=juin"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"ines (entre juin et"	"juillet"	""	") puis elles pénètre"	"1988-1995"	"type=MM, form=juillet"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"es . BSV n°9. Jeudi"	"29 juin 2017"	""	"Cochenilles (1 étab"	"4085-4097"	"type=DD-MM-YYYY, form=29 juin 2017"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"elonner jusqu'à fin"	"août"	""	"dans notre région."	"5063-5067"	"type=MM, form=août"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"es . BSV n°9. Jeudi"	"29 juin 2017"	""	"présentes tout l'ét"	"6802-6814"	"type=DD-MM-YYYY, form=29 juin 2017"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"été signalée depuis"	"2016"	""	", les captures se po"	"7185-7189"	"type=YYYY, form=2016"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"es . BSV n°9. Jeudi"	"29 juin 2017"	""	"Cloque dorée du peu"	"8588-8600"	"type=DD-MM-YYYY, form=29 juin 2017"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"ochain BSV le jeudi"	"13 juillet"	""	". Page 5/5"	"10558-10568"	"type=DD-MM, form=13 juillet"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	""	"14/01/"	""	"2020 14/01/2020 N°0"	"1-7"	"type=MM-YYYY, form=14/01/"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"14/01/"	"2020"	""	"14/01/2020 N°01 Bu"	"7-11"	"type=YYYY, form=2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"14/01/2020"	"14/01/"	""	"2020 N°01 Bulletin d"	"13-19"	"type=MM-YYYY, form=14/01/"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"14/01/2020 14/01/"	"2020"	""	"N°01 Bulletin dispo"	"19-23"	"type=YYYY, form=2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"e Framboise N°01 du"	"14/01/"	""	"2020 "" Ce qu'il faut"	"898-904"	"type=MM-YYYY, form=14/01/"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"boise N°01 du 14/01/"	"2020"	""	""" Ce qu'il faut ret"	"904-908"	"type=YYYY, form=2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"tits fruits N°01 du"	"14 janvier 2020"	""	"1/6 Fraises Les ob"	"1256-1271"	"type=DD-MM-YYYY, form=14 janvier 2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"nt frigo plantation"	"septembre"	""	""" (fortes fréquence"	"2030-2039"	"type=MM, form=septembre"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"tits fruits N°01 du"	"14 janvier 2020"	""	"2/6 Aulacorthum so"	"3359-3374"	"type=DD-MM-YYYY, form=14 janvier 2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"tits fruits N°01 du"	"14 janvier 2020"	""	"3/6 Evaluation du"	"5723-5738"	"type=DD-MM-YYYY, form=14 janvier 2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"tits fruits N°01 du"	"14 janvier 2020"	""	"4/6 Identification"	"8057-8072"	"type=DD-MM-YYYY, form=14 janvier 2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"tits fruits N°01 du"	"14 janvier 2020"	""	"5/6 Botrytis En Lo"	"9812-9827"	"type=DD-MM-YYYY, form=14 janvier 2020"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"tits fruits N°01 du"	"14 janvier 2020"	""	"6/6"	"11988-12003"	"type=DD-MM-YYYY, form=14 janvier 2020"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"erritoire rhônalpin"	"13 février 2018"	""	"Cultures fruitières"	"110-125"	"type=DD-MM-YYYY, form=13 février 2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"Cultures fruitières"	"2018"	""	"sont élaborés dans"	"286-290"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"jour jusqu'à début"	"juillet"	""	". Ensuite pendant l'"	"1606-1613"	"type=MM, form=juillet"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"dant l'été jusqu'en"	"septembre"	""	", le bulletin parait"	"1646-1655"	"type=MM, form=septembre"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"isagé par espèce en"	"2018"	""	". BSV Présentation d"	"2360-2364"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"sentation du réseau"	"2018"	""	"Cultures fruitières"	"2393-2397"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"sentation du réseau"	"2018"	""	"Cultures fruitières"	"3522-3526"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"1 1 2"	"2
  

12"	""	"parcelles Grésivaud"	"4277-4285"	"type=DD-MM, form=2
  

12"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"Vallée de l'Eyrieux"	"2
11"	""	"parcelles Plateau d"	"4454-4458"	"type=DD-MM, form=2
11"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"sentation du réseau"	"2018"	""	"Cultures fruitières"	"4541-4545"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"ère) sont suivis de"	"février"	""	"à mai 2018 respecti"	"4981-4988"	"type=MM, form=février"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"suivis de février à"	"mai 2018"	""	"respectivement par"	"4991-4999"	"type=MM-YYYY, form=mai 2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"ii est reconduit en"	"2018"	""	"sur parcelle de cer"	"5151-5155"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"ons sera assurée en"	"2018"	""	"sur pommier, pêcher"	"6058-6062"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"vis sont assurés en"	"février"	""	"-mars selon des prot"	"7000-7007"	"type=MM, form=février"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"assurés en février-"	"mars"	""	"selon des protocole"	"7008-7012"	"type=MM, form=mars"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"n Isère dès le mois"	"d'avril"	""	", et l'information s"	"7659-7666"	"type=MM, form=d'avril"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"sentation du réseau"	"2018"	""	"Cultures fruitières"	"8284-8288"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"sentation du réseau"	"2018"	""	"Cultures fruitières"	"10822-10826"	"type=YYYY, form=2018"
"BSV_Presentation_du_reseau_2018_cle4a84c9"	"sentation du réseau"	"2018"	""	"Cultures fruitières"	"12479-12483"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"ire rhônalpin n° 19"	"19 juin 2018"	""	"Cultures fruitières"	"116-128"	"type=DD-MM-YYYY, form=19 juin 2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"ntre l'ambroisie le"	"24 juin"	""	". Note à lire en fin"	"3143-3150"	"type=DD-MM, form=24 juin"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"bulletin. BSV n°19,"	"2018"	""	"Cultures fruitières"	"3260-3264"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"effectuées le lundi"	"18 juin"	""	"par les observateur"	"3399-3406"	"type=DD-MM, form=18 juin"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"es d'abricotiers le"	"18 juin"	""	"(1 à 14 individus r"	"3957-3964"	"type=DD-MM, form=18 juin"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"e : Cf. BSV n°15 du"	"23/05/"	""	"2018 dans le paragra"	"5003-5009"	"type=MM-YYYY, form=23/05/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	". BSV n°15 du 23/05/"	"2018"	""	"dans le paragraphe"	"5009-5013"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"rvées sur pêches le"	"18 juin"	""	"sur 2 parcelles de"	"5124-5131"	"type=DD-MM, form=18 juin"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"hampignon BSV n°19,"	"2018"	""	"Cultures fruitières"	"6491-6495"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"e : Cf. BSV n°13 du"	"09/05/"	""	"2018 Situation : Le"	"6658-6664"	"type=MM-YYYY, form=09/05/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	". BSV n°13 du 09/05/"	"2018"	""	"Situation : Le 18 j"	"6664-6668"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"2018 Situation : Le"	"18 juin"	""	", il n'y a pas eu de"	"6684-6691"	"type=DD-MM, form=18 juin"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"us importante qu'en"	"2017"	""	"). Analyse de risque"	"6900-6904"	"type=YYYY, form=2017"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"EUSES ORIENTALES du"	"18/06/"	""	"2018 sur abricotier"	"8263-8269"	"type=MM-YYYY, form=18/06/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"ORIENTALES du 18/06/"	"2018"	""	"sur abricotier"	"8269-8273"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"EUSES ORIENTALES du"	"18/06/"	""	"2018 sur pêcher"	"8864-8870"	"type=MM-YYYY, form=18/06/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"ORIENTALES du 18/06/"	"2018"	""	"sur pêcher"	"8870-8874"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"0 BSV n°19,"	"2018"	""	"Cultures fruitières"	"9417-9421"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"50"	"0
  

26/03/2018"	""	"29/03/2018 01/04/20"	"9733-9749"	"type=DD-MM-YYYY, form=0
  

26/03/2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"0 26/03/2018"	"29/03/"	""	"2018 01/04/2018 04/0"	"9750-9756"	"type=MM-YYYY, form=29/03/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"26/03/2018 29/03/"	"2018"	""	"01/04/2018 04/04/20"	"9756-9760"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/03/2018 29/03/2018"	"01/04/"	""	"2018 04/04/2018 07/0"	"9761-9767"	"type=MM-YYYY, form=01/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 29/03/2018 01/04/"	"2018"	""	"04/04/2018 07/04/20"	"9767-9771"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/03/2018 01/04/2018"	"04/04/"	""	"2018 07/04/2018 10/0"	"9772-9778"	"type=MM-YYYY, form=04/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 01/04/2018 04/04/"	"2018"	""	"07/04/2018 10/04/20"	"9778-9782"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 04/04/2018"	"07/04/"	""	"2018 10/04/2018 13/0"	"9783-9789"	"type=MM-YYYY, form=07/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 04/04/2018 07/04/"	"2018"	""	"10/04/2018 13/04/20"	"9789-9793"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 07/04/2018"	"10/04/"	""	"2018 13/04/2018 16/0"	"9794-9800"	"type=MM-YYYY, form=10/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 07/04/2018 10/04/"	"2018"	""	"13/04/2018 16/04/20"	"9800-9804"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 10/04/2018"	"13/04/"	""	"2018 16/04/2018 19/0"	"9805-9811"	"type=MM-YYYY, form=13/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 10/04/2018 13/04/"	"2018"	""	"16/04/2018 19/04/20"	"9811-9815"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 13/04/2018"	"16/04/"	""	"2018 19/04/2018 22/0"	"9816-9822"	"type=MM-YYYY, form=16/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 13/04/2018 16/04/"	"2018"	""	"19/04/2018 22/04/20"	"9822-9826"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 16/04/2018"	"19/04/"	""	"2018 22/04/2018 25/0"	"9827-9833"	"type=MM-YYYY, form=19/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 16/04/2018 19/04/"	"2018"	""	"22/04/2018 25/04/20"	"9833-9837"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 19/04/2018"	"22/04/"	""	"2018 25/04/2018 28/0"	"9838-9844"	"type=MM-YYYY, form=22/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 19/04/2018 22/04/"	"2018"	""	"25/04/2018 28/04/20"	"9844-9848"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 22/04/2018"	"25/04/"	""	"2018 28/04/2018 01/0"	"9849-9855"	"type=MM-YYYY, form=25/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 22/04/2018 25/04/"	"2018"	""	"28/04/2018 01/05/20"	"9855-9859"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 25/04/2018"	"28/04/"	""	"2018 01/05/2018 04/0"	"9860-9866"	"type=MM-YYYY, form=28/04/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 25/04/2018 28/04/"	"2018"	""	"01/05/2018 04/05/20"	"9866-9870"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 28/04/2018"	"01/05/"	""	"2018 04/05/2018 07/0"	"9871-9877"	"type=MM-YYYY, form=01/05/"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"18 28/04/2018 01/05/"	"2018"	""	"04/05/2018 07/05/20"	"9877-9881"	"type=YYYY, form=2018"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"/04/2018 01/05/2018"	"04/05/"	""	"2018 07/05/2018 10/0"	"9882-9888"	"type=MM-YYYY, form=04/05/"
